date,campaign_name,campaign_type,ad_group,impressions,clicks,spend_gbp,conversions,conversion_value_gbp
2024-07-09,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,558,31,63.58,1,215.34
2024-07-09,Shopping_All_EU,shopping,Shopping_All_EU_AG1,369,24,43.10,0,139.01
2024-07-09,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,393,14,22.69,0,30.54
2024-07-09,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2560,73,140.85,4,555.66
2024-07-10,Brand_Search_UK,search,Brand_Search_UK_AG1,1550,57,108.33,3,506.60
2024-07-10,Brand_Search_EU,search,Brand_Search_EU_AG1,604,14,33.26,0,142.62
2024-07-10,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,781,53,81.96,2,325.33
2024-07-10,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1134,65,60.22,1,248.66
2024-07-10,Shopping_All_EU,shopping,Shopping_All_EU_AG1,386,30,45.30,0,117.35
2024-07-10,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,340,25,25.05,0,31.06
2024-07-10,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1610,61,145.68,3,522.89
2024-07-11,Brand_Search_UK,search,Brand_Search_UK_AG1,1917,127,98.77,4,426.14
2024-07-11,Brand_Search_EU,search,Brand_Search_EU_AG1,334,25,29.30,0,121.70
2024-07-11,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1170,92,71.94,2,233.51
2024-07-11,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1023,27,66.62,1,226.52
2024-07-11,Shopping_All_EU,shopping,Shopping_All_EU_AG1,654,21,42.87,1,132.42
2024-07-11,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,511,20,25.82,0,29.15
2024-07-11,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2339,152,172.28,3,615.36
2024-07-12,Brand_Search_UK,search,Brand_Search_UK_AG1,985,66,86.04,3,384.52
2024-07-12,Brand_Search_EU,search,Brand_Search_EU_AG1,406,22,33.39,1,148.10
2024-07-12,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1535,51,93.07,2,373.75
2024-07-12,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,650,40,64.59,1,212.01
2024-07-12,Shopping_All_EU,shopping,Shopping_All_EU_AG1,442,15,39.24,1,132.11
2024-07-12,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,380,18,20.67,0,24.50
2024-07-12,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1785,115,171.60,3,605.06
2024-07-13,Brand_Search_UK,search,Brand_Search_UK_AG1,1586,47,83.71,2,467.13
2024-07-13,Brand_Search_EU,search,Brand_Search_EU_AG1,437,28,24.79,0,93.05
2024-07-13,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,847,24,56.64,2,222.79
2024-07-13,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,368,16,42.11,1,142.41
2024-07-13,Shopping_All_EU,shopping,Shopping_All_EU_AG1,303,21,32.40,0,88.07
2024-07-13,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,384,21,20.92,0,21.50
2024-07-13,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1410,103,109.14,2,393.93
2024-07-14,Brand_Search_UK,search,Brand_Search_UK_AG1,1610,58,84.02,3,384.95
2024-07-14,Brand_Search_EU,search,Brand_Search_EU_AG1,365,11,23.92,0,88.76
2024-07-14,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,646,24,64.85,1,259.68
2024-07-14,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,566,42,45.98,1,189.38
2024-07-14,Shopping_All_EU,shopping,Shopping_All_EU_AG1,277,18,31.98,0,83.00
2024-07-14,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,252,12,19.43,0,25.90
2024-07-14,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1403,78,109.81,3,425.27
2024-07-15,Brand_Search_UK,search,Brand_Search_UK_AG1,1532,71,93.01,3,476.05
2024-07-15,Brand_Search_EU,search,Brand_Search_EU_AG1,575,14,31.35,0,143.57
2024-07-15,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1025,33,78.06,1,264.68
2024-07-15,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,601,26,62.51,1,207.06
2024-07-15,Shopping_All_EU,shopping,Shopping_All_EU_AG1,663,25,47.41,0,136.21
2024-07-15,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,253,10,20.52,0,27.91
2024-07-15,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2568,194,133.56,3,495.06
2024-07-16,Brand_Search_UK,search,Brand_Search_UK_AG1,1818,54,98.12,4,552.77
2024-07-16,Brand_Search_EU,search,Brand_Search_EU_AG1,628,43,33.24,1,144.44
2024-07-16,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,694,31,75.99,1,228.79
2024-07-16,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1046,45,62.62,1,215.21
2024-07-16,Shopping_All_EU,shopping,Shopping_All_EU_AG1,705,19,41.05,1,120.08
2024-07-16,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,310,7,20.66,0,24.12
2024-07-16,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1518,95,164.07,3,556.38
2024-07-17,Brand_Search_UK,search,Brand_Search_UK_AG1,1393,101,95.59,3,411.91
2024-07-17,Brand_Search_EU,search,Brand_Search_EU_AG1,500,17,37.60,1,149.40
2024-07-17,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,981,30,70.83,1,266.51
2024-07-17,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1068,60,59.15,1,203.15
2024-07-17,Shopping_All_EU,shopping,Shopping_All_EU_AG1,736,18,39.49,0,102.98
2024-07-17,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,327,13,20.74,0,21.82
2024-07-17,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2038,134,162.66,3,513.49
2024-07-18,Brand_Search_UK,search,Brand_Search_UK_AG1,1300,45,97.96,3,518.52
2024-07-18,Brand_Search_EU,search,Brand_Search_EU_AG1,391,24,35.06,1,132.19
2024-07-18,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,653,35,73.29,2,250.76
2024-07-18,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,799,16,62.43,2,260.14
2024-07-18,Shopping_All_EU,shopping,Shopping_All_EU_AG1,670,23,36.51,0,96.68
2024-07-18,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,365,26,23.17,0,27.12
2024-07-18,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2608,159,139.74,4,479.99
2024-07-19,Brand_Search_UK,search,Brand_Search_UK_AG1,1194,50,105.73,2,473.89
2024-07-19,Brand_Search_EU,search,Brand_Search_EU_AG1,361,17,33.01,1,121.31
2024-07-19,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1250,59,80.74,2,281.00
2024-07-19,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,919,44,68.14,1,252.01
2024-07-19,Shopping_All_EU,shopping,Shopping_All_EU_AG1,559,42,42.48,0,128.15
2024-07-19,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,315,24,23.86,0,26.53
2024-07-19,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1896,115,147.12,2,510.92
2024-07-20,Brand_Search_UK,search,Brand_Search_UK_AG1,1649,123,84.98,2,395.71
2024-07-20,Brand_Search_EU,search,Brand_Search_EU_AG1,498,33,27.63,0,111.63
2024-07-20,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,717,28,59.86,1,217.16
2024-07-20,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,503,24,52.12,1,188.43
2024-07-20,Shopping_All_EU,shopping,Shopping_All_EU_AG1,528,13,35.55,0,117.77
2024-07-20,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,187,7,17.05,0,21.03
2024-07-20,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1176,92,105.53,2,363.96
2024-07-21,Brand_Search_UK,search,Brand_Search_UK_AG1,1039,40,73.26,3,343.49
2024-07-21,Brand_Search_EU,search,Brand_Search_EU_AG1,583,15,30.33,0,126.99
2024-07-21,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,943,51,63.16,1,246.75
2024-07-21,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1022,33,52.59,2,228.40
2024-07-21,Shopping_All_EU,shopping,Shopping_All_EU_AG1,472,37,27.89,0,96.05
2024-07-21,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,221,11,16.11,0,17.61
2024-07-21,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2165,161,132.07,3,451.38
2024-07-22,Brand_Search_UK,search,Brand_Search_UK_AG1,1405,94,87.41,2,461.21
2024-07-22,Brand_Search_EU,search,Brand_Search_EU_AG1,567,22,32.78,0,116.72
2024-07-22,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1003,61,87.20,2,334.60
2024-07-22,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1227,77,68.22,1,239.26
2024-07-22,Shopping_All_EU,shopping,Shopping_All_EU_AG1,789,54,44.20,0,149.49
2024-07-22,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,270,16,24.60,0,26.72
2024-07-22,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1642,84,176.06,4,636.44
2024-07-23,Brand_Search_UK,search,Brand_Search_UK_AG1,1451,57,101.41,4,544.08
2024-07-23,Brand_Search_EU,search,Brand_Search_EU_AG1,567,15,29.43,0,122.69
2024-07-23,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1031,35,79.63,1,304.71
2024-07-23,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,532,15,54.17,1,189.78
2024-07-23,Shopping_All_EU,shopping,Shopping_All_EU_AG1,362,10,42.88,1,132.26
2024-07-23,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,488,31,26.76,0,35.91
2024-07-23,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1669,126,152.36,3,533.21
2024-07-24,Brand_Search_UK,search,Brand_Search_UK_AG1,1654,98,97.90,3,535.91
2024-07-24,Brand_Search_EU,search,Brand_Search_EU_AG1,532,17,35.50,0,158.03
2024-07-24,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1337,42,86.65,1,278.21
2024-07-24,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,621,47,52.02,1,214.44
2024-07-24,Shopping_All_EU,shopping,Shopping_All_EU_AG1,900,58,45.79,0,153.69
2024-07-24,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,362,23,25.92,0,31.45
2024-07-24,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1359,42,158.38,3,559.37
2024-07-25,Brand_Search_UK,search,Brand_Search_UK_AG1,1011,24,86.14,3,493.31
2024-07-25,Brand_Search_EU,search,Brand_Search_EU_AG1,419,23,38.43,0,160.46
2024-07-25,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1027,77,80.04,2,284.43
2024-07-25,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,569,24,52.65,1,223.22
2024-07-25,Shopping_All_EU,shopping,Shopping_All_EU_AG1,558,42,44.66,1,129.77
2024-07-25,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,519,36,26.49,0,33.50
2024-07-25,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2552,103,139.35,3,465.97
2024-07-26,Brand_Search_UK,search,Brand_Search_UK_AG1,1486,54,92.67,3,482.86
2024-07-26,Brand_Search_EU,search,Brand_Search_EU_AG1,638,22,33.03,1,123.56
2024-07-26,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1672,95,91.59,2,335.72
2024-07-26,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,905,29,58.83,1,203.11
2024-07-26,Shopping_All_EU,shopping,Shopping_All_EU_AG1,721,22,39.29,0,124.95
2024-07-26,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,485,25,24.48,0,30.18
2024-07-26,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1694,70,166.52,4,513.95
2024-07-27,Brand_Search_UK,search,Brand_Search_UK_AG1,1243,35,78.61,2,350.33
2024-07-27,Brand_Search_EU,search,Brand_Search_EU_AG1,388,16,27.44,0,100.24
2024-07-27,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1104,59,60.06,1,225.52
2024-07-27,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,457,29,48.71,1,160.49
2024-07-27,Shopping_All_EU,shopping,Shopping_All_EU_AG1,410,9,32.77,0,108.90
2024-07-27,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,275,14,19.97,0,26.24
2024-07-27,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1049,27,106.19,2,369.05
2024-07-28,Brand_Search_UK,search,Brand_Search_UK_AG1,927,58,73.93,3,375.27
2024-07-28,Brand_Search_EU,search,Brand_Search_EU_AG1,351,17,25.71,0,99.28
2024-07-28,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1009,28,56.32,1,182.36
2024-07-28,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,716,18,49.96,1,177.31
2024-07-28,Shopping_All_EU,shopping,Shopping_All_EU_AG1,652,27,35.63,0,106.18
2024-07-28,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,282,11,17.90,0,20.53
2024-07-28,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1195,56,110.31,2,369.12
2024-07-29,Brand_Search_UK,search,Brand_Search_UK_AG1,1930,140,105.10,4,534.78
2024-07-29,Brand_Search_EU,search,Brand_Search_EU_AG1,600,19,33.95,1,151.94
2024-07-29,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1013,35,83.79,1,279.82
2024-07-29,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,850,41,60.88,1,252.89
2024-07-29,Shopping_All_EU,shopping,Shopping_All_EU_AG1,658,21,41.01,0,132.81
2024-07-29,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,333,18,24.89,0,31.34
2024-07-29,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1333,90,144.13,3,442.23
2024-07-30,Brand_Search_UK,search,Brand_Search_UK_AG1,1233,69,104.84,3,504.05
2024-07-30,Brand_Search_EU,search,Brand_Search_EU_AG1,656,36,36.63,0,129.43
2024-07-30,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,750,23,85.72,1,269.17
2024-07-30,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,544,20,51.70,0,169.44
2024-07-30,Shopping_All_EU,shopping,Shopping_All_EU_AG1,322,13,35.81,0,115.60
2024-07-30,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,279,10,27.12,0,36.97
2024-07-30,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2142,68,159.37,4,631.51
2024-07-31,Brand_Search_UK,search,Brand_Search_UK_AG1,1618,100,108.32,4,553.51
2024-07-31,Brand_Search_EU,search,Brand_Search_EU_AG1,633,15,31.82,0,120.65
2024-07-31,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1148,67,72.92,2,290.80
2024-07-31,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1078,81,64.57,1,261.04
2024-07-31,Shopping_All_EU,shopping,Shopping_All_EU_AG1,637,19,46.66,0,128.15
2024-07-31,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,341,24,24.05,0,26.27
2024-07-31,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2379,101,178.79,4,577.10
2024-08-01,Brand_Search_UK,search,Brand_Search_UK_AG1,1006,24,117.10,3,545.53
2024-08-01,Brand_Search_EU,search,Brand_Search_EU_AG1,347,10,37.82,0,151.93
2024-08-01,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,856,30,86.58,1,263.83
2024-08-01,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,925,32,57.57,1,192.00
2024-08-01,Shopping_All_EU,shopping,Shopping_All_EU_AG1,555,41,40.13,0,109.54
2024-08-01,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,408,27,22.38,0,30.42
2024-08-01,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2854,87,154.67,3,474.54
2024-08-02,Brand_Search_UK,search,Brand_Search_UK_AG1,1916,101,114.89,3,590.71
2024-08-02,Brand_Search_EU,search,Brand_Search_EU_AG1,370,12,42.54,1,160.63
2024-08-02,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,803,56,89.80,1,299.93
2024-08-02,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1101,83,62.95,1,241.74
2024-08-02,Shopping_All_EU,shopping,Shopping_All_EU_AG1,456,24,47.28,0,163.06
2024-08-02,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,423,11,25.11,0,29.12
2024-08-02,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2380,49,159.62,3,520.54
2024-08-03,Brand_Search_UK,search,Brand_Search_UK_AG1,1145,34,74.72,2,406.94
2024-08-03,Brand_Search_EU,search,Brand_Search_EU_AG1,491,31,30.61,1,133.73
2024-08-03,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1488,89,74.43,1,271.02
2024-08-03,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,746,28,55.05,1,200.27
2024-08-03,Shopping_All_EU,shopping,Shopping_All_EU_AG1,640,40,32.48,0,104.10
2024-08-03,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,416,11,22.89,0,28.97
2024-08-03,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2059,113,114.99,2,373.73
2024-08-04,Brand_Search_UK,search,Brand_Search_UK_AG1,1139,68,81.47,2,389.78
2024-08-04,Brand_Search_EU,search,Brand_Search_EU_AG1,437,18,32.76,1,146.47
2024-08-04,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,538,13,64.60,1,196.52
2024-08-04,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,777,41,57.17,1,246.64
2024-08-04,Shopping_All_EU,shopping,Shopping_All_EU_AG1,389,18,31.13,0,104.63
2024-08-04,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,272,20,17.43,0,18.29
2024-08-04,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2380,91,136.01,3,462.11
2024-08-05,Brand_Search_UK,search,Brand_Search_UK_AG1,1617,75,117.15,5,613.11
2024-08-05,Brand_Search_EU,search,Brand_Search_EU_AG1,428,33,40.93,1,187.46
2024-08-05,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1425,33,82.06,1,308.61
2024-08-05,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,794,62,57.00,1,237.21
2024-08-05,Shopping_All_EU,shopping,Shopping_All_EU_AG1,715,47,44.40,0,119.67
2024-08-05,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,256,19,23.74,0,26.78
2024-08-05,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3152,170,184.41,4,688.34
2024-08-06,Brand_Search_UK,search,Brand_Search_UK_AG1,1520,80,108.77,3,500.12
2024-08-06,Brand_Search_EU,search,Brand_Search_EU_AG1,487,33,34.04,1,137.95
2024-08-06,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1426,104,75.88,1,297.82
2024-08-06,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,636,20,68.75,2,285.04
2024-08-06,Shopping_All_EU,shopping,Shopping_All_EU_AG1,592,40,49.31,1,136.03
2024-08-06,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,258,17,24.19,0,27.78
2024-08-06,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2558,153,191.69,4,584.67
2024-08-07,Brand_Search_UK,search,Brand_Search_UK_AG1,1415,30,104.58,2,465.18
2024-08-07,Brand_Search_EU,search,Brand_Search_EU_AG1,301,15,32.80,0,146.54
2024-08-07,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1166,42,89.49,2,327.22
2024-08-07,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,854,38,71.11,1,307.43
2024-08-07,Shopping_All_EU,shopping,Shopping_All_EU_AG1,513,25,39.25,0,110.14
2024-08-07,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,351,24,22.36,0,27.94
2024-08-07,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3061,195,156.10,5,587.46
2024-08-08,Brand_Search_UK,search,Brand_Search_UK_AG1,1406,49,109.24,2,479.93
2024-08-08,Brand_Search_EU,search,Brand_Search_EU_AG1,738,20,41.54,1,168.61
2024-08-08,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,988,19,79.64,1,294.04
2024-08-08,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1114,84,56.72,1,193.88
2024-08-08,Shopping_All_EU,shopping,Shopping_All_EU_AG1,736,57,42.97,0,138.78
2024-08-08,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,488,31,27.70,0,38.01
2024-08-08,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1458,79,157.86,3,544.36
2024-08-09,Brand_Search_UK,search,Brand_Search_UK_AG1,1481,62,93.05,4,452.17
2024-08-09,Brand_Search_EU,search,Brand_Search_EU_AG1,263,7,32.00,0,130.77
2024-08-09,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1774,89,98.37,2,336.66
2024-08-09,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,747,51,62.96,1,225.93
2024-08-09,Shopping_All_EU,shopping,Shopping_All_EU_AG1,780,25,51.97,1,172.92
2024-08-09,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,268,6,27.03,0,32.65
2024-08-09,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2917,227,176.44,3,552.31
2024-08-10,Brand_Search_UK,search,Brand_Search_UK_AG1,1020,74,91.92,2,483.90
2024-08-10,Brand_Search_EU,search,Brand_Search_EU_AG1,529,25,32.74,0,116.60
2024-08-10,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1292,56,67.85,1,259.82
2024-08-10,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,658,20,43.11,1,175.70
2024-08-10,Shopping_All_EU,shopping,Shopping_All_EU_AG1,524,38,32.34,0,99.94
2024-08-10,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,288,8,18.92,0,24.00
2024-08-10,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1849,81,126.84,2,391.85
2024-08-11,Brand_Search_UK,search,Brand_Search_UK_AG1,1503,100,77.53,3,362.63
2024-08-11,Brand_Search_EU,search,Brand_Search_EU_AG1,394,31,31.15,0,108.91
2024-08-11,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,775,19,71.33,1,285.32
2024-08-11,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,927,24,53.36,1,222.22
2024-08-11,Shopping_All_EU,shopping,Shopping_All_EU_AG1,554,36,29.96,0,82.56
2024-08-11,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,292,10,18.06,0,23.21
2024-08-11,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2133,106,119.18,4,439.30
2024-08-12,Brand_Search_UK,search,Brand_Search_UK_AG1,1848,116,110.71,4,623.38
2024-08-12,Brand_Search_EU,search,Brand_Search_EU_AG1,453,27,37.84,1,145.54
2024-08-12,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,991,32,84.31,3,330.56
2024-08-12,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1172,30,64.91,1,254.23
2024-08-12,Shopping_All_EU,shopping,Shopping_All_EU_AG1,398,25,43.73,1,125.97
2024-08-12,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,488,23,24.83,0,31.49
2024-08-12,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3106,119,188.55,4,754.32
2024-08-13,Brand_Search_UK,search,Brand_Search_UK_AG1,1510,108,114.85,3,576.05
2024-08-13,Brand_Search_EU,search,Brand_Search_EU_AG1,441,20,38.90,0,160.99
2024-08-13,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1586,71,80.97,1,278.83
2024-08-13,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,646,42,66.31,2,272.97
2024-08-13,Shopping_All_EU,shopping,Shopping_All_EU_AG1,691,41,46.99,1,158.90
2024-08-13,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,255,11,24.41,0,28.38
2024-08-13,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3140,125,186.61,3,573.24
2024-08-14,Brand_Search_UK,search,Brand_Search_UK_AG1,1665,65,113.18,4,517.73
2024-08-14,Brand_Search_EU,search,Brand_Search_EU_AG1,423,29,37.34,1,128.82
2024-08-14,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1186,73,80.70,2,260.65
2024-08-14,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,875,29,60.56,1,209.92
2024-08-14,Shopping_All_EU,shopping,Shopping_All_EU_AG1,436,32,49.93,1,168.73
2024-08-14,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,474,26,28.99,0,31.86
2024-08-14,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3519,202,188.81,5,708.41
2024-08-15,Brand_Search_UK,search,Brand_Search_UK_AG1,1388,52,106.36,4,552.86
2024-08-15,Brand_Search_EU,search,Brand_Search_EU_AG1,499,24,42.55,1,171.23
2024-08-15,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1153,59,95.40,1,288.96
2024-08-15,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1134,27,66.71,1,218.36
2024-08-15,Shopping_All_EU,shopping,Shopping_All_EU_AG1,750,55,44.66,0,144.68
2024-08-15,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,406,13,25.59,0,28.96
2024-08-15,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2003,158,164.00,4,551.77
2024-08-16,Brand_Search_UK,search,Brand_Search_UK_AG1,1874,113,106.85,2,472.84
2024-08-16,Brand_Search_EU,search,Brand_Search_EU_AG1,719,15,39.99,1,170.25
2024-08-16,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,826,33,94.61,2,363.74
2024-08-16,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,705,19,61.65,2,257.25
2024-08-16,Shopping_All_EU,shopping,Shopping_All_EU_AG1,540,15,41.53,1,121.42
2024-08-16,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,372,24,22.88,0,30.85
