movement_id,variant_id,date,type,quantity_delta,running_balance,reference_id
mv_0000317,var_000287,2024-11-15T08:00:00,po_receipt,55,55,PO-2024-0019
mv_0000318,var_000288,2024-11-15T08:00:00,po_receipt,59,59,PO-2024-0019
mv_0000319,var_000289,2024-11-15T08:00:00,po_receipt,27,27,PO-2024-0019
mv_0000320,var_000290,2024-11-15T08:00:00,po_receipt,41,41,PO-2024-0019
mv_0000321,var_000291,2024-11-15T08:00:00,po_receipt,72,72,PO-2024-0019
mv_0000322,var_000292,2024-11-15T08:00:00,po_receipt,56,56,PO-2024-0019
mv_0000323,var_000293,2024-11-15T08:00:00,po_receipt,55,55,PO-2024-0019
mv_0000324,var_000324,2025-02-24T08:00:00,po_receipt,73,73,PO-2025-0009
mv_0000325,var_000325,2025-02-24T08:00:00,po_receipt,106,106,PO-2025-0009
mv_0000326,var_000326,2025-02-24T08:00:00,po_receipt,177,177,PO-2025-0009
mv_0000327,var_000327,2025-02-24T08:00:00,po_receipt,134,134,PO-2025-0009
mv_0000328,var_000328,2025-02-24T08:00:00,po_receipt,132,132,PO-2025-0009
mv_0000329,var_000329,2025-02-24T08:00:00,po_receipt,69,69,PO-2025-0009
mv_0000330,var_000330,2025-02-24T08:00:00,po_receipt,110,110,PO-2025-0009
mv_0000331,var_000331,2025-02-24T08:00:00,po_receipt,175,175,PO-2025-0009
mv_0000332,var_000332,2025-02-24T08:00:00,po_receipt,144,144,PO-2025-0009
mv_0000333,var_000333,2025-02-24T08:00:00,po_receipt,152,152,PO-2025-0009
mv_0000334,var_000334,2025-02-24T08:00:00,po_receipt,69,69,PO-2025-0009
mv_0000335,var_000335,2025-02-24T08:00:00,po_receipt,105,105,PO-2025-0009
mv_0000336,var_000336,2025-02-24T08:00:00,po_receipt,179,179,PO-2025-0009
mv_0000337,var_000337,2025-02-24T08:00:00,po_receipt,138,138,PO-2025-0009
mv_0000338,var_000338,2025-02-24T08:00:00,po_receipt,142,142,PO-2025-0009
mv_0000339,var_000339,2025-02-24T08:00:00,po_receipt,42,42,PO-2025-0009
mv_0000340,var_000340,2025-02-24T08:00:00,po_receipt,67,67,PO-2025-0009
mv_0000341,var_000341,2025-02-24T08:00:00,po_receipt,108,108,PO-2025-0009
mv_0000342,var_000342,2025-02-24T08:00:00,po_receipt,98,98,PO-2025-0009
mv_0000343,var_000343,2025-02-24T08:00:00,po_receipt,84,84,PO-2025-0009
mv_0000344,var_000344,2025-02-24T08:00:00,po_receipt,45,45,PO-2025-0009
mv_0000345,var_000345,2025-02-24T08:00:00,po_receipt,67,67,PO-2025-0009
mv_0000346,var_000346,2025-02-24T08:00:00,po_receipt,106,106,PO-2025-0009
mv_0000347,var_000347,2025-02-24T08:00:00,po_receipt,98,98,PO-2025-0009
mv_0000348,var_000348,2025-02-24T08:00:00,po_receipt,98,98,PO-2025-0009
mv_0000349,var_000349,2025-02-24T08:00:00,po_receipt,43,43,PO-2025-0009
mv_0000350,var_000350,2025-02-24T08:00:00,po_receipt,78,78,PO-2025-0009
mv_0000351,var_000351,2025-02-24T08:00:00,po_receipt,111,111,PO-2025-0009
mv_0000352,var_000352,2025-02-24T08:00:00,po_receipt,92,92,PO-2025-0009
mv_0000353,var_000353,2025-02-24T08:00:00,po_receipt,100,100,PO-2025-0009
mv_0000354,var_000354,2025-02-24T08:00:00,po_receipt,41,41,PO-2025-0009
mv_0000355,var_000355,2025-02-24T08:00:00,po_receipt,62,62,PO-2025-0009
mv_0000356,var_000356,2025-02-24T08:00:00,po_receipt,95,95,PO-2025-0009
mv_0000357,var_000357,2025-02-24T08:00:00,po_receipt,87,87,PO-2025-0009
mv_0000358,var_000358,2025-02-24T08:00:00,po_receipt,79,79,PO-2025-0009
mv_0000359,var_000359,2025-02-24T08:00:00,po_receipt,37,37,PO-2025-0009
mv_0000360,var_000360,2025-02-24T08:00:00,po_receipt,63,63,PO-2025-0009
mv_0000361,var_000361,2025-02-24T08:00:00,po_receipt,90,90,PO-2025-0009
mv_0000362,var_000362,2025-02-24T08:00:00,po_receipt,80,80,PO-2025-0009
mv_0000363,var_000363,2025-02-24T08:00:00,po_receipt,85,85,PO-2025-0009
mv_0000364,var_000364,2025-02-24T08:00:00,po_receipt,90,90,PO-2025-0010
mv_0000365,var_000365,2025-02-24T08:00:00,po_receipt,100,100,PO-2025-0010
mv_0000366,var_000366,2025-02-24T08:00:00,po_receipt,89,89,PO-2025-0010
mv_0000367,var_000367,2025-02-24T08:00:00,po_receipt,34,34,PO-2025-0011
mv_0000368,var_000368,2025-02-24T08:00:00,po_receipt,33,33,PO-2025-0011
mv_0000369,var_000369,2025-02-24T08:00:00,po_receipt,57,57,PO-2025-0011
mv_0000370,var_000370,2025-02-24T08:00:00,po_receipt,58,58,PO-2025-0011
mv_0000371,var_000371,2025-02-24T08:00:00,po_receipt,66,66,PO-2025-0011
mv_0000372,var_000372,2025-02-24T08:00:00,po_receipt,33,33,PO-2025-0011
mv_0000373,var_000373,2025-02-24T08:00:00,po_receipt,32,32,PO-2025-0011
mv_0000374,var_000374,2025-02-24T08:00:00,po_receipt,32,32,PO-2025-0011
mv_0000375,var_000375,2025-02-24T08:00:00,po_receipt,35,35,PO-2025-0011
mv_0000376,var_000376,2025-02-24T08:00:00,po_receipt,65,65,PO-2025-0011
mv_0000377,var_000377,2025-02-24T08:00:00,po_receipt,65,65,PO-2025-0011
mv_0000378,var_000378,2025-02-24T08:00:00,po_receipt,64,64,PO-2025-0011
mv_0000379,var_000379,2025-02-24T08:00:00,po_receipt,33,33,PO-2025-0011
mv_0000380,var_000380,2025-02-24T08:00:00,po_receipt,33,33,PO-2025-0011
mv_0000381,var_000381,2025-06-02T08:00:00,po_receipt,55,55,PO-2025-0016
mv_0000382,var_000382,2025-06-02T08:00:00,po_receipt,82,82,PO-2025-0016
mv_0000383,var_000383,2025-06-02T08:00:00,po_receipt,143,143,PO-2025-0016
mv_0000384,var_000384,2025-06-02T08:00:00,po_receipt,116,116,PO-2025-0016
mv_0000385,var_000385,2025-06-02T08:00:00,po_receipt,116,116,PO-2025-0016
mv_0000386,var_000386,2025-06-02T08:00:00,po_receipt,53,53,PO-2025-0016
mv_0000387,var_000387,2025-06-02T08:00:00,po_receipt,90,90,PO-2025-0016
mv_0000388,var_000388,2025-06-02T08:00:00,po_receipt,138,138,PO-2025-0016
mv_0000389,var_000389,2025-06-02T08:00:00,po_receipt,122,122,PO-2025-0016
mv_0000390,var_000390,2025-06-02T08:00:00,po_receipt,108,108,PO-2025-0016
mv_0000391,var_000391,2025-06-02T08:00:00,po_receipt,33,33,PO-2025-0016
mv_0000392,var_000392,2025-06-02T08:00:00,po_receipt,52,52,PO-2025-0016
mv_0000393,var_000393,2025-06-02T08:00:00,po_receipt,78,78,PO-2025-0016
mv_0000394,var_000394,2025-06-02T08:00:00,po_receipt,67,67,PO-2025-0016
mv_0000395,var_000395,2025-06-02T08:00:00,po_receipt,70,70,PO-2025-0016
mv_0000396,var_000396,2025-06-02T08:00:00,po_receipt,34,34,PO-2025-0016
mv_0000397,var_000397,2025-06-02T08:00:00,po_receipt,60,60,PO-2025-0016
mv_0000398,var_000398,2025-06-02T08:00:00,po_receipt,80,80,PO-2025-0016
mv_0000399,var_000399,2025-06-02T08:00:00,po_receipt,69,69,PO-2025-0016
mv_0000400,var_000400,2025-06-02T08:00:00,po_receipt,77,77,PO-2025-0016
mv_0000401,var_000415,2025-06-02T08:00:00,po_receipt,59,59,PO-2025-0016
mv_0000402,var_000416,2025-06-02T08:00:00,po_receipt,87,87,PO-2025-0016
mv_0000403,var_000417,2025-06-02T08:00:00,po_receipt,140,140,PO-2025-0016
mv_0000404,var_000418,2025-06-02T08:00:00,po_receipt,106,106,PO-2025-0016
mv_0000405,var_000419,2025-06-02T08:00:00,po_receipt,123,123,PO-2025-0016
mv_0000406,var_000420,2025-06-02T08:00:00,po_receipt,61,61,PO-2025-0016
mv_0000407,var_000421,2025-06-02T08:00:00,po_receipt,89,89,PO-2025-0016
mv_0000408,var_000422,2025-06-02T08:00:00,po_receipt,121,121,PO-2025-0016
mv_0000409,var_000423,2025-06-02T08:00:00,po_receipt,122,122,PO-2025-0016
mv_0000410,var_000424,2025-06-02T08:00:00,po_receipt,101,101,PO-2025-0016
mv_0000411,var_000425,2025-06-02T08:00:00,po_receipt,51,51,PO-2025-0016
mv_0000412,var_000426,2025-06-02T08:00:00,po_receipt,96,96,PO-2025-0016
mv_0000413,var_000427,2025-06-02T08:00:00,po_receipt,146,146,PO-2025-0016
mv_0000414,var_000428,2025-06-02T08:00:00,po_receipt,121,121,PO-2025-0016
mv_0000415,var_000429,2025-06-02T08:00:00,po_receipt,107,107,PO-2025-0016
mv_0000416,var_000401,2025-06-02T08:00:00,po_receipt,28,28,PO-2025-0017
mv_0000417,var_000402,2025-06-02T08:00:00,po_receipt,25,25,PO-2025-0017
mv_0000418,var_000403,2025-06-02T08:00:00,po_receipt,46,46,PO-2025-0017
mv_0000419,var_000404,2025-06-02T08:00:00,po_receipt,46,46,PO-2025-0017
mv_0000420,var_000405,2025-06-02T08:00:00,po_receipt,45,45,PO-2025-0017
mv_0000421,var_000406,2025-06-02T08:00:00,po_receipt,28,28,PO-2025-0017
mv_0000422,var_000407,2025-06-02T08:00:00,po_receipt,28,28,PO-2025-0017
mv_0000423,var_000408,2025-06-02T08:00:00,po_receipt,29,29,PO-2025-0017
mv_0000424,var_000409,2025-06-02T08:00:00,po_receipt,29,29,PO-2025-0017
mv_0000425,var_000410,2025-06-02T08:00:00,po_receipt,51,51,PO-2025-0017
mv_0000426,var_000411,2025-06-02T08:00:00,po_receipt,45,45,PO-2025-0017
mv_0000427,var_000412,2025-06-02T08:00:00,po_receipt,47,47,PO-2025-0017
mv_0000428,var_000413,2025-06-02T08:00:00,po_receipt,25,25,PO-2025-0017
mv_0000429,var_000414,2025-06-02T08:00:00,po_receipt,27,27,PO-2025-0017
mv_0000430,var_000430,2025-09-01T08:00:00,po_receipt,26,26,PO-2025-0004
mv_0000431,var_000431,2025-09-01T08:00:00,po_receipt,41,41,PO-2025-0004
mv_0000432,var_000432,2025-09-01T08:00:00,po_receipt,65,65,PO-2025-0004
mv_0000433,var_000433,2025-09-01T08:00:00,po_receipt,51,51,PO-2025-0004
mv_0000434,var_000434,2025-09-01T08:00:00,po_receipt,49,49,PO-2025-0004
mv_0000435,var_000435,2025-09-01T08:00:00,po_receipt,24,24,PO-2025-0004
mv_0000436,var_000436,2025-09-01T08:00:00,po_receipt,45,45,PO-2025-0004
mv_0000437,var_000437,2025-09-01T08:00:00,po_receipt,66,66,PO-2025-0004
mv_0000438,var_000438,2025-09-01T08:00:00,po_receipt,57,57,PO-2025-0004
mv_0000439,var_000439,2025-09-01T08:00:00,po_receipt,55,55,PO-2025-0004
mv_0000440,var_000440,2025-09-01T08:00:00,po_receipt,24,24,PO-2025-0004
mv_0000441,var_000441,2025-09-01T08:00:00,po_receipt,44,44,PO-2025-0004
mv_0000442,var_000442,2025-09-01T08:00:00,po_receipt,64,64,PO-2025-0004
mv_0000443,var_000443,2025-09-01T08:00:00,po_receipt,58,58,PO-2025-0004
mv_0000444,var_000444,2025-09-01T08:00:00,po_receipt,51,51,PO-2025-0004
mv_0000445,var_000445,2025-09-01T08:00:00,po_receipt,21,21,PO-2025-0004
mv_0000446,var_000446,2025-09-01T08:00:00,po_receipt,39,39,PO-2025-0004
mv_0000447,var_000447,2025-09-01T08:00:00,po_receipt,55,55,PO-2025-0004
mv_0000448,var_000448,2025-09-01T08:00:00,po_receipt,46,46,PO-2025-0004
mv_0000449,var_000449,2025-09-01T08:00:00,po_receipt,49,49,PO-2025-0004
mv_0000450,var_000450,2025-09-01T08:00:00,po_receipt,21,21,PO-2025-0004
mv_0000451,var_000451,2025-09-01T08:00:00,po_receipt,36,36,PO-2025-0004
mv_0000452,var_000452,2025-09-01T08:00:00,po_receipt,59,59,PO-2025-0004
mv_0000453,var_000453,2025-09-01T08:00:00,po_receipt,47,47,PO-2025-0004
mv_0000454,var_000454,2025-09-01T08:00:00,po_receipt,50,50,PO-2025-0004
mv_0000455,var_000455,2025-09-01T08:00:00,po_receipt,45,45,PO-2025-0004
mv_0000456,var_000456,2025-09-01T08:00:00,po_receipt,64,64,PO-2025-0004
mv_0000457,var_000457,2025-09-01T08:00:00,po_receipt,108,108,PO-2025-0004
mv_0000458,var_000458,2025-09-01T08:00:00,po_receipt,87,87,PO-2025-0004
mv_0000459,var_000459,2025-09-01T08:00:00,po_receipt,78,78,PO-2025-0004
mv_0000460,var_000460,2025-09-01T08:00:00,po_receipt,40,40,PO-2025-0004
mv_0000461,var_000461,2025-09-01T08:00:00,po_receipt,71,71,PO-2025-0004
mv_0000462,var_000462,2025-09-01T08:00:00,po_receipt,109,109,PO-2025-0004
mv_0000463,var_000463,2025-09-01T08:00:00,po_receipt,79,79,PO-2025-0004
mv_0000464,var_000464,2025-09-01T08:00:00,po_receipt,88,88,PO-2025-0004
mv_0000465,var_000465,2025-09-01T08:00:00,po_receipt,40,40,PO-2025-0004
mv_0000466,var_000466,2025-09-01T08:00:00,po_receipt,63,63,PO-2025-0004
mv_0000467,var_000467,2025-09-01T08:00:00,po_receipt,93,93,PO-2025-0004
mv_0000468,var_000468,2025-09-01T08:00:00,po_receipt,78,78,PO-2025-0004
mv_0000469,var_000469,2025-09-01T08:00:00,po_receipt,84,84,PO-2025-0004
mv_0000470,var_000470,2025-09-01T08:00:00,po_receipt,13,13,PO-2025-0005
mv_0000471,var_000471,2025-09-01T08:00:00,po_receipt,22,22,PO-2025-0005
mv_0000472,var_000472,2025-09-01T08:00:00,po_receipt,31,31,PO-2025-0005
mv_0000473,var_000473,2025-09-01T08:00:00,po_receipt,27,27,PO-2025-0005
mv_0000474,var_000474,2025-09-01T08:00:00,po_receipt,28,28,PO-2025-0005
mv_0000475,var_000475,2025-09-01T08:00:00,po_receipt,13,13,PO-2025-0005
mv_0000476,var_000476,2025-09-01T08:00:00,po_receipt,20,20,PO-2025-0005
mv_0000477,var_000477,2025-09-01T08:00:00,po_receipt,32,32,PO-2025-0005
mv_0000478,var_000478,2025-09-01T08:00:00,po_receipt,26,26,PO-2025-0005
mv_0000479,var_000479,2025-09-01T08:00:00,po_receipt,24,24,PO-2025-0005
mv_0000480,var_000480,2025-09-01T08:00:00,po_receipt,52,52,PO-2025-0005
mv_0000481,var_000481,2025-09-01T08:00:00,po_receipt,51,51,PO-2025-0005
mv_0000482,var_000482,2025-09-01T08:00:00,po_receipt,52,52,PO-2025-0005
mv_0000483,var_000483,2025-12-01T08:00:00,po_receipt,27,27,PO-2025-0020
mv_0000484,var_000484,2025-12-01T08:00:00,po_receipt,45,45,PO-2025-0020
mv_0000485,var_000485,2025-12-01T08:00:00,po_receipt,62,62,PO-2025-0020
mv_0000486,var_000486,2025-12-01T08:00:00,po_receipt,53,53,PO-2025-0020
mv_0000487,var_000487,2025-12-01T08:00:00,po_receipt,27,27,PO-2025-0020
mv_0000488,var_000488,2025-12-01T08:00:00,po_receipt,45,45,PO-2025-0020
mv_0000489,var_000489,2025-12-01T08:00:00,po_receipt,69,69,PO-2025-0020
mv_0000490,var_000490,2025-12-01T08:00:00,po_receipt,51,51,PO-2025-0020
mv_0000491,var_000491,2025-12-01T08:00:00,po_receipt,25,25,PO-2025-0020
mv_0000492,var_000492,2025-12-01T08:00:00,po_receipt,47,47,PO-2025-0020
mv_0000493,var_000493,2025-12-01T08:00:00,po_receipt,71,71,PO-2025-0020
mv_0000494,var_000494,2025-12-01T08:00:00,po_receipt,51,51,PO-2025-0020
mv_0000495,var_000495,2025-12-01T08:00:00,po_receipt,17,17,PO-2025-0020
mv_0000496,var_000496,2025-12-01T08:00:00,po_receipt,26,26,PO-2025-0020
mv_0000497,var_000497,2025-12-01T08:00:00,po_receipt,43,43,PO-2025-0020
mv_0000498,var_000498,2025-12-01T08:00:00,po_receipt,34,34,PO-2025-0020
mv_0000499,var_000499,2025-12-01T08:00:00,po_receipt,18,18,PO-2025-0020
mv_0000500,var_000500,2025-12-01T08:00:00,po_receipt,25,25,PO-2025-0020
mv_0000501,var_000501,2025-12-01T08:00:00,po_receipt,45,45,PO-2025-0020
mv_0000502,var_000502,2025-12-01T08:00:00,po_receipt,37,37,PO-2025-0020
mv_0000503,var_000503,2025-12-01T08:00:00,po_receipt,17,17,PO-2025-0020
mv_0000504,var_000504,2025-12-01T08:00:00,po_receipt,28,28,PO-2025-0020
mv_0000505,var_000505,2025-12-01T08:00:00,po_receipt,45,45,PO-2025-0020
mv_0000506,var_000506,2025-12-01T08:00:00,po_receipt,34,34,PO-2025-0020
mv_0000507,var_000507,2025-12-01T08:00:00,po_receipt,14,14,PO-2025-0020
mv_0000508,var_000508,2025-12-01T08:00:00,po_receipt,24,24,PO-2025-0020
mv_0000509,var_000509,2025-12-01T08:00:00,po_receipt,40,40,PO-2025-0020
mv_0000510,var_000510,2025-12-01T08:00:00,po_receipt,27,27,PO-2025-0020
mv_0000511,var_000511,2025-12-01T08:00:00,po_receipt,14,14,PO-2025-0020
mv_0000512,var_000512,2025-12-01T08:00:00,po_receipt,25,25,PO-2025-0020
mv_0000513,var_000513,2025-12-01T08:00:00,po_receipt,27,27,PO-2025-0020
mv_0000514,var_000514,2025-12-01T08:00:00,po_receipt,19,19,PO-2025-0020
mv_0000515,var_000515,2025-12-01T08:00:00,po_receipt,14,14,PO-2025-0020
mv_0000516,var_000516,2025-12-01T08:00:00,po_receipt,21,21,PO-2025-0020
mv_0000517,var_000517,2025-12-01T08:00:00,po_receipt,33,33,PO-2025-0020
mv_0000518,var_000518,2025-12-01T08:00:00,po_receipt,28,28,PO-2025-0020
mv_0000519,var_000522,2025-12-01T08:00:00,po_receipt,16,16,PO-2025-0020
mv_0000520,var_000523,2025-12-01T08:00:00,po_receipt,25,25,PO-2025-0020
mv_0000521,var_000524,2025-12-01T08:00:00,po_receipt,40,40,PO-2025-0020
mv_0000522,var_000525,2025-12-01T08:00:00,po_receipt,35,35,PO-2025-0020
mv_0000523,var_000526,2025-12-01T08:00:00,po_receipt,18,18,PO-2025-0020
mv_0000524,var_000527,2025-12-01T08:00:00,po_receipt,30,30,PO-2025-0020
mv_0000525,var_000528,2025-12-01T08:00:00,po_receipt,42,42,PO-2025-0020
mv_0000526,var_000529,2025-12-01T08:00:00,po_receipt,37,37,PO-2025-0020
mv_0000527,var_000530,2025-12-01T08:00:00,po_receipt,29,29,PO-2025-0020
mv_0000528,var_000531,2025-12-01T08:00:00,po_receipt,42,42,PO-2025-0020
mv_0000529,var_000532,2025-12-01T08:00:00,po_receipt,69,69,PO-2025-0020
mv_0000530,var_000533,2025-12-01T08:00:00,po_receipt,58,58,PO-2025-0020
mv_0000531,var_000534,2025-12-01T08:00:00,po_receipt,25,25,PO-2025-0020
mv_0000532,var_000535,2025-12-01T08:00:00,po_receipt,46,46,PO-2025-0020
mv_0000533,var_000536,2025-12-01T08:00:00,po_receipt,65,65,PO-2025-0020
mv_0000534,var_000537,2025-12-01T08:00:00,po_receipt,52,52,PO-2025-0020
mv_0000535,var_000538,2025-12-01T08:00:00,po_receipt,26,26,PO-2025-0020
mv_0000536,var_000539,2025-12-01T08:00:00,po_receipt,47,47,PO-2025-0020
mv_0000537,var_000540,2025-12-01T08:00:00,po_receipt,64,64,PO-2025-0020
mv_0000538,var_000541,2025-12-01T08:00:00,po_receipt,59,59,PO-2025-0020
mv_0000539,var_000542,2025-12-01T08:00:00,po_receipt,29,29,PO-2025-0020
mv_0000540,var_000543,2025-12-01T08:00:00,po_receipt,47,47,PO-2025-0020
mv_0000541,var_000544,2025-12-01T08:00:00,po_receipt,68,68,PO-2025-0020
mv_0000542,var_000545,2025-12-01T08:00:00,po_receipt,52,52,PO-2025-0020
mv_0000543,var_000546,2025-12-01T08:00:00,po_receipt,25,25,PO-2025-0020
mv_0000544,var_000547,2025-12-01T08:00:00,po_receipt,40,40,PO-2025-0020
mv_0000545,var_000548,2025-12-01T08:00:00,po_receipt,69,69,PO-2025-0020
mv_0000546,var_000549,2025-12-01T08:00:00,po_receipt,59,59,PO-2025-0020
mv_0000547,var_000550,2025-12-01T08:00:00,po_receipt,15,15,PO-2025-0020
mv_0000548,var_000551,2025-12-01T08:00:00,po_receipt,22,22,PO-2025-0020
mv_0000549,var_000552,2025-12-01T08:00:00,po_receipt,36,36,PO-2025-0020
mv_0000550,var_000553,2025-12-01T08:00:00,po_receipt,28,28,PO-2025-0020
mv_0000551,var_000554,2025-12-01T08:00:00,po_receipt,14,14,PO-2025-0020
mv_0000552,var_000555,2025-12-01T08:00:00,po_receipt,23,23,PO-2025-0020
mv_0000553,var_000556,2025-12-01T08:00:00,po_receipt,35,35,PO-2025-0020
mv_0000554,var_000557,2025-12-01T08:00:00,po_receipt,33,33,PO-2025-0020
mv_0000555,var_000568,2025-12-01T08:00:00,po_receipt,16,16,PO-2025-0020
mv_0000556,var_000569,2025-12-01T08:00:00,po_receipt,23,23,PO-2025-0020
mv_0000557,var_000570,2025-12-01T08:00:00,po_receipt,35,35,PO-2025-0020
mv_0000558,var_000571,2025-12-01T08:00:00,po_receipt,33,33,PO-2025-0020
mv_0000559,var_000572,2025-12-01T08:00:00,po_receipt,28,28,PO-2025-0020
mv_0000560,var_000573,2025-12-01T08:00:00,po_receipt,15,15,PO-2025-0020
mv_0000561,var_000574,2025-12-01T08:00:00,po_receipt,22,22,PO-2025-0020
mv_0000562,var_000575,2025-12-01T08:00:00,po_receipt,34,34,PO-2025-0020
mv_0000563,var_000576,2025-12-01T08:00:00,po_receipt,33,33,PO-2025-0020
mv_0000564,var_000577,2025-12-01T08:00:00,po_receipt,29,29,PO-2025-0020
mv_0000565,var_000578,2025-12-01T08:00:00,po_receipt,27,27,PO-2025-0020
mv_0000566,var_000579,2025-12-01T08:00:00,po_receipt,42,42,PO-2025-0020
mv_0000567,var_000580,2025-12-01T08:00:00,po_receipt,62,62,PO-2025-0020
mv_0000568,var_000581,2025-12-01T08:00:00,po_receipt,55,55,PO-2025-0020
mv_0000569,var_000582,2025-12-01T08:00:00,po_receipt,57,57,PO-2025-0020
mv_0000570,var_000583,2025-12-01T08:00:00,po_receipt,29,29,PO-2025-0020
mv_0000571,var_000584,2025-12-01T08:00:00,po_receipt,39,39,PO-2025-0020
mv_0000572,var_000585,2025-12-01T08:00:00,po_receipt,64,64,PO-2025-0020
mv_0000573,var_000586,2025-12-01T08:00:00,po_receipt,58,58,PO-2025-0020
mv_0000574,var_000587,2025-12-01T08:00:00,po_receipt,53,53,PO-2025-0020
mv_0000575,var_000588,2025-12-01T08:00:00,po_receipt,29,29,PO-2025-0020
mv_0000576,var_000589,2025-12-01T08:00:00,po_receipt,42,42,PO-2025-0020
mv_0000577,var_000590,2025-12-01T08:00:00,po_receipt,70,70,PO-2025-0020
mv_0000578,var_000591,2025-12-01T08:00:00,po_receipt,52,52,PO-2025-0020
mv_0000579,var_000592,2025-12-01T08:00:00,po_receipt,61,61,PO-2025-0020
mv_0000580,var_000519,2025-12-01T08:00:00,po_receipt,39,39,PO-2025-0021
mv_0000581,var_000520,2025-12-01T08:00:00,po_receipt,34,34,PO-2025-0021
mv_0000582,var_000521,2025-12-01T08:00:00,po_receipt,38,38,PO-2025-0021
mv_0000583,var_000558,2025-12-01T08:00:00,po_receipt,10,10,PO-2025-0021
mv_0000584,var_000559,2025-12-01T08:00:00,po_receipt,13,13,PO-2025-0021
mv_0000585,var_000560,2025-12-01T08:00:00,po_receipt,21,21,PO-2025-0021
mv_0000586,var_000561,2025-12-01T08:00:00,po_receipt,18,18,PO-2025-0021
mv_0000587,var_000562,2025-12-01T08:00:00,po_receipt,19,19,PO-2025-0021
mv_0000588,var_000563,2025-12-01T08:00:00,po_receipt,10,10,PO-2025-0021
mv_0000589,var_000564,2025-12-01T08:00:00,po_receipt,12,12,PO-2025-0021
mv_0000590,var_000565,2025-12-01T08:00:00,po_receipt,19,19,PO-2025-0021
mv_0000591,var_000566,2025-12-01T08:00:00,po_receipt,18,18,PO-2025-0021
mv_0000592,var_000567,2025-12-01T08:00:00,po_receipt,17,17,PO-2025-0021
mv_0000593,var_000593,2025-12-01T08:00:00,po_receipt,38,38,PO-2025-0021
mv_0000594,var_000594,2025-12-01T08:00:00,po_receipt,40,40,PO-2025-0021
mv_0000595,var_000595,2025-12-01T08:00:00,po_receipt,36,36,PO-2025-0021
mv_0000596,var_000596,2026-02-23T08:00:00,po_receipt,14,14,PO-2026-0012
mv_0000597,var_000597,2026-02-23T08:00:00,po_receipt,25,25,PO-2026-0012
mv_0000598,var_000598,2026-02-23T08:00:00,po_receipt,32,32,PO-2026-0012
mv_0000599,var_000599,2026-02-23T08:00:00,po_receipt,31,31,PO-2026-0012
mv_0000600,var_000600,2026-02-23T08:00:00,po_receipt,28,28,PO-2026-0012
mv_0000601,var_000601,2026-02-23T08:00:00,po_receipt,14,14,PO-2026-0012
mv_0000602,var_000602,2026-02-23T08:00:00,po_receipt,26,26,PO-2026-0012
mv_0000603,var_000603,2026-02-23T08:00:00,po_receipt,39,39,PO-2026-0012
mv_0000604,var_000604,2026-02-23T08:00:00,po_receipt,28,28,PO-2026-0012
mv_0000605,var_000605,2026-02-23T08:00:00,po_receipt,27,27,PO-2026-0012
mv_0000606,var_000606,2026-02-23T08:00:00,po_receipt,10,10,PO-2026-0012
mv_0000607,var_000607,2026-02-23T08:00:00,po_receipt,15,15,PO-2026-0012
mv_0000608,var_000608,2026-02-23T08:00:00,po_receipt,23,23,PO-2026-0012
mv_0000609,var_000609,2026-02-23T08:00:00,po_receipt,20,20,PO-2026-0012
