ticket_id,customer_id,created_at,channel,status,priority,category,subject,related_order_id,related_product_id,first_response_at,resolved_at,resolution_time_minutes,satisfaction_rating,resolved_by
tkt_00147,cust_006423,2024-12-05T15:45:19,chat,resolved,normal,order_status,Order hasn't arrived,ord_010007,prod_00016,2024-12-05T11:39:00,2024-12-05T23:35:00,875,,human
tkt_00148,cust_016423,2026-02-18T13:36:41,email,resolved,normal,drop_restock,Next drop date?,ord_041633,prod_00013,2026-02-18T10:02:00,2026-02-18T10:09:00,9,,bot
tkt_00149,cust_008546,2025-02-05T21:11:30,email,closed,normal,order_status,Where's my order?,ord_015658,prod_00006,2025-02-05T10:04:00,2025-02-05T10:17:00,17,,bot
tkt_00150,cust_020549,2026-03-26T09:34:01,email,resolved,high,sizing_fit,Sizing question about Arch Logo Tee,ord_044791,prod_00009,2026-03-26T10:01:00,2026-03-26T10:15:00,15,4,bot
tkt_00151,cust_013646,2025-10-19T09:46:03,instagram_dm,resolved,normal,returns_exchanges,Want to return Wool Blend Cap,ord_030798,prod_00025,2025-10-19T10:03:00,2025-10-19T10:09:00,9,3,bot
tkt_00152,cust_016059,2025-11-17T15:24:02,email,resolved,low,drop_restock,Next drop date?,ord_032890,prod_00033,2025-11-17T10:02:00,2025-11-17T10:15:00,15,,bot
tkt_00153,cust_004139,2024-10-25T13:44:29,email,resolved,normal,product_quality,Issue with Brushed Sweatpants quality,ord_007312,prod_00023,2024-10-25T10:04:00,2024-10-25T10:24:00,24,,bot
tkt_00154,cust_012764,2025-09-25T14:17:25,email,resolved,high,product_quality,Stitching coming loose,ord_028985,prod_00027,2025-09-25T10:01:00,2025-09-25T10:18:00,18,,bot
tkt_00155,cust_018243,2026-01-20T09:31:59,email,resolved,normal,drop_restock,Next drop date?,ord_039605,prod_00045,2026-01-20T13:23:00,2026-01-20T22:44:00,764,,human
tkt_00156,cust_004343,2024-12-03T18:38:24,instagram_dm,resolved,high,order_status,Where's my order?,ord_010113,prod_00009,2024-12-03T10:03:00,2024-12-03T10:07:00,7,,bot
tkt_00157,cust_003651,2025-09-11T20:40:32,email,resolved,low,order_status,Tracking not updating,ord_028487,prod_00001,2025-09-11T12:37:00,2025-09-11T23:56:00,1316,,human
tkt_00158,cust_018653,2026-01-21T19:03:53,email,resolved,high,drop_restock,Will there be more sizes?,ord_039720,prod_00025,2026-01-21T10:03:00,2026-01-21T10:28:00,28,,bot
tkt_00159,cust_009444,2025-02-28T08:53:56,instagram_dm,resolved,high,order_status,No delivery update for Classic Hoodie,ord_016421,prod_00002,2025-02-28T10:04:00,2025-02-28T10:07:00,7,,bot
tkt_00160,cust_006826,2026-02-26T14:21:49,email,resolved,low,returns_exchanges,Exchange for different size,ord_042074,prod_00020,2026-02-26T10:01:00,2026-02-26T10:22:00,22,,bot
tkt_00161,cust_013080,2025-07-11T13:32:59,chat,resolved,normal,product_quality,Print peeling,ord_024901,prod_00009,2025-07-11T11:34:00,2025-07-11T18:52:00,532,,human
tkt_00162,cust_012377,2025-06-15T10:09:56,email,resolved,high,discount_code,Applied wrong code,ord_023049,prod_00009,2025-06-15T13:24:00,2025-06-15T23:45:00,945,,human
tkt_00163,cust_008889,2025-03-09T14:51:35,instagram_dm,closed,low,order_status,Order hasn't arrived,ord_017498,prod_00022,2025-03-09T13:27:00,2025-03-09T23:11:00,911,,human
tkt_00165,cust_001453,2025-08-26T10:58:29,chat,resolved,normal,order_status,No delivery update for Essential Tee,ord_027433,prod_00001,2025-08-26T12:25:00,2025-08-26T15:26:00,326,,human
tkt_00166,cust_015704,2025-11-01T14:27:04,email,resolved,low,product_quality,Issue with Arch Logo Tee quality,ord_031871,prod_00009,2025-11-01T12:04:00,2025-11-01T23:42:00,882,,human
tkt_00167,cust_004557,2024-10-10T13:36:39,instagram_dm,resolved,high,returns_exchanges,Return label not working,ord_006602,prod_00027,2024-10-10T12:17:00,2024-10-10T23:15:00,1275,5,human
tkt_00168,cust_015575,2025-10-21T20:32:43,chat,resolved,normal,order_status,No delivery update for Winter Logo Tee,ord_031510,prod_00031,2025-10-21T10:03:00,2025-10-21T10:21:00,21,,bot
tkt_00169,cust_002962,2024-08-20T11:57:09,email,resolved,low,order_status,Tracking not updating,ord_003804,prod_00001,2024-08-20T10:04:00,2024-08-20T10:05:00,5,,bot
tkt_00170,cust_015634,2026-01-16T13:37:05,chat,resolved,normal,sizing_fit,Size exchange needed,ord_039013,prod_00008,2026-01-16T10:01:00,2026-01-16T10:20:00,20,3,bot
tkt_00171,cust_008239,2025-01-24T08:36:34,instagram_dm,resolved,high,other,Gift wrapping?,ord_014744,prod_00007,2025-01-24T10:02:00,2025-01-24T10:07:00,7,,bot
tkt_00172,cust_003561,2024-09-17T09:47:36,email,resolved,normal,discount_code,Applied wrong code,ord_004846,prod_00009,2024-09-17T10:01:00,2024-09-17T10:10:00,10,4,bot
tkt_00173,cust_005741,2024-12-13T20:54:53,chat,resolved,high,order_status,Order hasn't arrived,ord_012070,prod_00024,2024-12-13T10:04:00,2024-12-13T10:15:00,15,,bot
tkt_00174,cust_001431,2026-03-01T21:41:44,instagram_dm,resolved,normal,order_status,Tracking not updating,ord_042268,prod_00012,2026-03-01T13:49:00,2026-03-01T15:39:00,339,2,human
tkt_00175,cust_003577,2024-11-23T12:27:51,email,resolved,normal,product_quality,Stitching coming loose,ord_009182,prod_00026,2024-11-23T13:37:00,2024-11-23T23:47:00,887,1,human
tkt_00176,cust_009558,2025-03-05T09:45:09,email,resolved,normal,returns_exchanges,Return label not working,ord_016682,prod_00019,2025-03-05T11:30:00,2025-03-05T23:51:00,831,,human
tkt_00177,cust_014789,2025-09-22T15:06:45,email,resolved,normal,other,General enquiry,ord_029377,prod_00040,2025-09-22T12:11:00,2025-09-22T16:36:00,396,5,human
tkt_00178,cust_006229,2025-12-30T21:08:17,email,resolved,low,order_status,Order hasn't arrived,ord_038325,prod_00018,2025-12-30T13:22:00,2025-12-30T12:49:00,169,,human
tkt_00179,cust_000813,2024-06-24T10:36:37,email,resolved,normal,order_status,No delivery update for Logo Cap,ord_000986,prod_00004,2024-06-24T11:31:00,2024-06-24T23:16:00,976,5,human
tkt_00180,cust_015296,2025-10-12T14:37:20,email,resolved,low,order_status,Where's my order?,ord_030722,prod_00002,2025-10-12T11:34:00,2025-10-12T20:19:00,619,4,human
tkt_00181,cust_000218,2024-09-24T16:47:40,email,resolved,normal,drop_restock,When will Arch Logo Tee restock?,ord_005811,prod_00009,2024-09-24T10:02:00,2024-09-24T10:20:00,20,,bot
tkt_00182,cust_001481,2025-11-20T08:07:20,chat,resolved,low,order_status,No delivery update for Pigment Dyed Tee,ord_032879,prod_00040,2025-11-20T13:09:00,2025-11-20T22:36:00,756,4,human
tkt_00183,cust_016613,2025-11-24T16:26:48,chat,resolved,normal,order_status,Where's my order?,ord_034321,prod_00043,2025-11-24T12:22:00,2025-11-24T23:38:00,1238,,human
tkt_00184,cust_010465,2026-05-05T16:49:15,chat,resolved,normal,sizing_fit,Size exchange needed,ord_047120,prod_00049,2026-05-05T10:03:00,2026-05-05T10:29:00,29,,bot
tkt_00185,cust_021868,2026-05-18T17:47:30,email,resolved,high,returns_exchanges,Want to return Varsity Tee,ord_048276,prod_00024,2026-05-18T10:01:00,2026-05-18T10:12:00,12,,bot
tkt_00186,cust_014020,2025-08-26T18:55:42,chat,resolved,normal,sizing_fit,Sizing question about Boxy Crop Tee,ord_027316,prod_00018,2025-08-26T11:03:00,2025-08-26T23:51:00,1011,,human
tkt_00187,cust_010387,2026-02-10T17:19:47,chat,resolved,normal,order_status,No delivery update for Slim Sweatpants,ord_041726,prod_00008,2026-02-10T10:56:00,2026-02-10T23:50:00,1190,,human
tkt_00188,cust_020986,2026-04-21T14:31:50,email,resolved,high,order_status,Tracking not updating,ord_046638,prod_00049,2026-04-21T12:37:00,2026-04-21T13:15:00,195,,human
tkt_00189,cust_010977,2025-12-03T19:51:06,email,resolved,normal,drop_restock,Next drop date?,ord_036204,prod_00045,2025-12-03T10:03:00,2025-12-03T10:06:00,6,,bot
tkt_00190,cust_020648,2026-04-05T21:16:45,instagram_dm,closed,high,other,Collaboration enquiry,ord_045086,prod_00037,2026-04-05T11:19:00,2026-04-05T12:15:00,135,4,human
tkt_00191,cust_011151,2025-04-23T18:57:10,chat,resolved,normal,discount_code,Code expired before I could use it,ord_020325,prod_00034,2025-04-23T13:49:00,2025-04-23T23:17:00,1337,,human
tkt_00192,cust_002436,2024-08-03T09:24:32,instagram_dm,resolved,normal,order_status,Tracking not updating,ord_002888,prod_00020,2024-08-03T11:39:00,2024-08-03T15:43:00,343,3,human
tkt_00193,cust_016147,2025-11-26T11:22:16,instagram_dm,resolved,low,drop_restock,Next drop date?,ord_034155,prod_00036,2025-11-26T11:08:00,2025-11-26T23:23:00,1343,3,human
tkt_00194,cust_003146,2025-12-23T12:39:52,chat,resolved,normal,order_status,Order hasn't arrived,ord_037338,prod_00027,2025-12-23T10:04:00,2025-12-23T10:25:00,25,3,bot
tkt_00195,cust_014758,2025-12-26T11:16:23,email,resolved,low,sizing_fit,Is the Pigment Dyed Tee true to size?,ord_037818,prod_00040,2025-12-26T10:03:00,2025-12-26T10:15:00,15,,bot
tkt_00196,cust_005915,2024-11-21T14:35:16,instagram_dm,resolved,normal,drop_restock,When will Arch Logo Tee restock?,ord_009090,prod_00009,2024-11-21T10:04:00,2024-11-21T10:08:00,8,,bot
tkt_00197,cust_007627,2025-07-24T19:53:49,email,resolved,normal,drop_restock,Restock notification,ord_025762,prod_00036,2025-07-24T10:02:00,2025-07-24T10:07:00,7,,bot
tkt_00198,cust_008389,2025-01-10T15:05:55,instagram_dm,resolved,normal,other,Collaboration enquiry,ord_013990,prod_00016,2025-01-10T12:21:00,2025-01-10T23:50:00,1250,,human
tkt_00199,cust_000011,2024-06-05T14:43:38,email,resolved,normal,product_quality,Print peeling,ord_000011,prod_00012,2024-06-05T12:41:00,2024-06-05T15:08:00,308,5,human
tkt_00200,cust_003598,2024-09-17T10:58:46,instagram_dm,resolved,low,product_quality,Print peeling,ord_004907,prod_00009,2024-09-17T10:03:00,2024-09-17T10:19:00,19,,bot
tkt_00201,cust_004698,2024-11-02T20:33:09,email,resolved,low,order_status,No delivery update for Arch Logo Tee,ord_008099,prod_00009,2024-11-02T11:27:00,2024-11-02T14:07:00,247,,human
tkt_00202,cust_015546,2025-10-19T20:06:52,chat,resolved,low,order_status,No delivery update for Washed Logo Tee,ord_031418,prod_00016,2025-10-19T11:42:00,2025-10-19T13:02:00,182,,human
tkt_00203,cust_001380,2026-01-23T11:30:52,email,resolved,low,sizing_fit,Size exchange needed,ord_039945,prod_00057,2026-01-23T10:01:00,2026-01-23T10:13:00,13,5,bot
tkt_00204,cust_012865,2026-04-29T11:06:47,instagram_dm,resolved,low,drop_restock,Restock notification,ord_047463,prod_00050,2026-04-29T10:04:00,2026-04-29T10:15:00,15,,bot
tkt_00205,cust_010627,2025-04-07T19:56:29,email,resolved,normal,returns_exchanges,How do I return?,ord_019161,prod_00024,2025-04-07T12:25:00,2025-04-07T19:03:00,543,,human
tkt_00206,cust_001285,2024-07-07T14:37:57,instagram_dm,resolved,low,drop_restock,Next drop date?,ord_001854,prod_00009,2024-07-07T10:33:00,2024-07-07T11:06:00,66,2,human
tkt_00207,cust_010991,2025-04-27T08:42:34,email,resolved,normal,returns_exchanges,Exchange for different size,ord_019988,prod_00019,2025-04-27T11:46:00,2025-04-27T23:08:00,1388,,human
tkt_00208,cust_006610,2025-09-12T09:21:17,email,resolved,normal,returns_exchanges,Exchange for different size,ord_028976,prod_00020,2025-09-12T10:32:00,2025-09-12T23:29:00,1169,,human
tkt_00209,cust_009410,2025-02-20T09:47:54,chat,resolved,high,returns_exchanges,Return label not working,ord_016343,prod_00019,2025-02-20T13:55:00,2025-02-20T23:37:00,997,,human
tkt_00210,cust_000929,2025-05-08T14:22:11,instagram_dm,resolved,low,sizing_fit,Is the Varsity Tee true to size?,ord_020488,prod_00024,2025-05-08T13:59:00,2025-05-08T23:11:00,1211,,human
tkt_00211,cust_018114,2026-01-02T18:52:20,email,resolved,normal,order_status,Where's my order?,ord_038215,prod_00002,2026-01-02T10:33:00,2026-01-02T12:05:00,125,4,human
tkt_00212,cust_008485,2025-01-17T17:16:44,email,resolved,low,order_status,Tracking not updating,ord_014197,prod_00026,2025-01-17T10:04:00,2025-01-17T10:19:00,19,,bot
tkt_00213,cust_004638,2024-10-17T12:46:03,email,resolved,low,sizing_fit,Sizing question about Script Cap,ord_006743,prod_00011,2024-10-17T13:46:00,2024-10-17T23:21:00,801,,human
tkt_00214,cust_014836,2025-09-25T15:36:13,email,resolved,normal,returns_exchanges,Exchange for different size,ord_029472,prod_00039,2025-09-25T11:46:00,2025-09-25T11:09:00,69,,human
tkt_00215,cust_003905,2024-09-22T15:42:27,chat,resolved,normal,returns_exchanges,Exchange for different size,ord_005425,prod_00001,2024-09-22T10:01:00,2024-09-22T10:22:00,22,4,bot
tkt_00216,cust_006053,2024-11-19T11:24:04,instagram_dm,resolved,normal,discount_code,Discount code not working,ord_009333,prod_00024,2024-11-19T13:53:00,2024-11-19T23:26:00,1046,,human
tkt_00217,cust_006666,2024-12-09T15:14:54,instagram_dm,resolved,low,order_status,Where's my order?,ord_010449,prod_00018,2024-12-09T13:33:00,2024-12-09T23:31:00,1231,,human
tkt_00218,cust_000536,2024-08-12T14:18:55,chat,resolved,high,order_status,Where's my order?,ord_003481,prod_00008,2024-08-12T11:02:00,2024-08-12T23:01:00,1141,,human
tkt_00219,cust_009779,2025-06-26T09:19:51,chat,resolved,high,drop_restock,Next drop date?,ord_023952,prod_00015,2025-06-26T11:27:00,2025-06-26T23:29:00,1289,3,human
tkt_00220,cust_004833,2025-12-14T14:21:01,instagram_dm,resolved,normal,order_status,No delivery update for Vintage Wash Tee,ord_036479,prod_00043,2025-12-14T10:02:00,2025-12-14T10:15:00,15,,bot
tkt_00221,cust_012222,2025-06-05T09:26:58,email,resolved,normal,discount_code,Can I get a code?,ord_022656,prod_00032,2025-06-05T10:03:00,2025-06-05T10:10:00,10,3,bot
tkt_00222,cust_012047,2025-06-03T16:01:22,chat,resolved,normal,order_status,Order hasn't arrived,ord_022259,prod_00016,2025-06-03T12:38:00,2025-06-03T15:35:00,335,4,human
tkt_00223,cust_001220,2024-06-24T10:33:34,email,resolved,low,order_status,No delivery update for Arch Logo Tee,ord_001455,prod_00009,2024-06-24T13:14:00,2024-06-24T23:47:00,1187,3,human
tkt_00224,cust_019700,2026-02-20T14:52:58,email,closed,low,discount_code,Discount code not working,ord_042500,prod_00006,2026-02-20T13:47:00,2026-02-20T11:11:00,71,,human
tkt_00225,cust_001213,2024-07-06T09:18:57,chat,resolved,normal,drop_restock,Restock notification,ord_001448,prod_00012,2024-07-06T12:37:00,2024-07-06T17:06:00,426,,human
tkt_00226,cust_009903,2025-03-11T16:18:44,chat,resolved,normal,order_status,Order hasn't arrived,ord_017472,prod_00019,2025-03-11T10:03:00,2025-03-11T10:22:00,22,,bot
tkt_00227,cust_019838,2026-03-03T13:23:23,chat,resolved,normal,discount_code,Can I get a code?,ord_042853,prod_00019,2026-03-03T13:03:00,2026-03-03T20:00:00,600,,human
tkt_00228,cust_002005,2025-04-27T11:27:25,chat,closed,normal,returns_exchanges,Want to return Canvas Trainer,ord_020418,prod_00036,2025-04-27T12:19:00,2025-04-27T11:44:00,104,,human
tkt_00229,cust_017194,2025-12-12T12:24:28,chat,resolved,normal,returns_exchanges,Return label not working,ord_035861,prod_00037,2025-12-12T11:02:00,2025-12-12T23:40:00,1300,2,human
tkt_00230,cust_002286,2024-11-10T21:16:01,instagram_dm,resolved,normal,order_status,Where's my order?,ord_008160,prod_00018,2024-11-10T11:56:00,2024-11-10T16:31:00,391,5,human
tkt_00231,cust_004792,2024-11-21T09:11:05,email,resolved,normal,product_quality,Stitching coming loose,ord_009768,prod_00002,2024-11-21T10:04:00,2024-11-21T10:21:00,21,2,bot
tkt_00232,cust_020402,2026-03-22T21:33:46,email,resolved,low,other,Gift wrapping?,ord_044390,prod_00039,2026-03-22T11:14:00,2026-03-22T23:24:00,804,,human
tkt_00233,cust_015536,2025-12-19T16:24:52,chat,resolved,normal,order_status,Tracking not updating,ord_037216,prod_00026,2025-12-19T11:05:00,2025-12-19T23:52:00,1312,,human
tkt_00234,cust_000859,2026-04-22T12:59:39,instagram_dm,resolved,normal,returns_exchanges,Exchange for different size,ord_046974,prod_00025,2026-04-22T10:02:00,2026-04-22T10:07:00,7,4,bot
tkt_00235,cust_011672,2025-08-05T14:33:07,chat,resolved,high,order_status,Where's my order?,ord_025856,prod_00005,2025-08-05T12:02:00,2025-08-05T23:47:00,1127,,human
tkt_00236,cust_017385,2025-12-12T11:41:31,email,resolved,low,sizing_fit,Size exchange needed,ord_036335,prod_00046,2025-12-12T10:04:00,2025-12-12T10:09:00,9,,bot
tkt_00237,cust_015762,2025-11-15T13:46:27,instagram_dm,resolved,high,order_status,No delivery update for Canvas Trainer,ord_032634,prod_00036,2025-11-15T10:02:00,2025-11-15T10:22:00,22,,bot
tkt_00238,cust_003902,2024-09-15T11:39:07,chat,resolved,low,product_quality,Print peeling,ord_005420,prod_00004,2024-09-15T11:11:00,2024-09-15T22:14:00,734,,human
tkt_00239,cust_018158,2026-01-02T13:32:24,email,resolved,normal,product_quality,Print peeling,ord_038334,prod_00027,2026-01-02T11:45:00,2026-01-02T23:25:00,1165,2,human
tkt_00240,cust_015495,2025-11-26T21:44:29,email,closed,low,discount_code,Applied wrong code,ord_033379,prod_00007,2025-11-26T10:03:00,2025-11-26T10:19:00,19,,bot
tkt_00241,cust_013398,2025-10-29T10:11:41,instagram_dm,resolved,low,sizing_fit,Is the Vintage Wash Tee true to size?,ord_031908,prod_00043,2025-10-29T12:55:00,2025-10-29T23:55:00,1195,,human
tkt_00242,cust_021830,2026-05-19T16:18:59,instagram_dm,closed,high,product_quality,Issue with Holiday Graphic Tee quality,ord_048174,prod_00056,2026-05-19T10:01:00,2026-05-19T10:05:00,5,5,bot
tkt_00243,cust_007883,2024-12-27T11:25:44,email,resolved,normal,returns_exchanges,Exchange for different size,ord_012838,prod_00018,2024-12-27T10:01:00,2024-12-27T10:26:00,26,,bot
tkt_00244,cust_012501,2026-05-11T17:43:22,email,resolved,low,drop_restock,When will Sherpa Hoodie restock?,ord_047876,prod_00029,2026-05-11T12:57:00,2026-05-11T17:16:00,436,,human
tkt_00245,cust_012493,2025-06-21T21:23:20,email,resolved,normal,sizing_fit,Sizing question about Arch Logo Tee,ord_023338,prod_00009,2025-06-21T10:02:00,2025-06-21T10:10:00,10,,bot
tkt_00246,cust_014406,2026-05-28T13:08:36,email,resolved,normal,order_status,Order hasn't arrived,ord_049269,prod_00056,2026-05-28T12:11:00,2026-05-28T12:11:00,131,,human
tkt_00247,cust_015398,2025-11-08T15:20:04,email,resolved,low,sizing_fit,Linen Blend Tee doesn't fit right,ord_032743,prod_00019,2025-11-08T10:02:00,2025-11-08T10:05:00,5,,bot
tkt_00248,cust_014127,2025-10-21T10:35:02,email,resolved,normal,order_status,Tracking not updating,ord_030900,prod_00015,2025-10-21T10:03:00,2025-10-21T10:25:00,25,,bot
tkt_00249,cust_014825,2025-09-30T21:18:53,chat,resolved,low,returns_exchanges,Return label not working,ord_029452,prod_00025,2025-09-30T12:51:00,2025-09-30T23:26:00,1226,,human
tkt_00250,cust_000182,2024-11-07T10:43:00,email,resolved,normal,returns_exchanges,How do I return?,ord_008182,prod_00024,2024-11-07T10:04:00,2024-11-07T10:18:00,18,5,bot
tkt_00251,cust_008823,2025-02-04T12:43:20,email,resolved,normal,returns_exchanges,Want to return Emblem Cap,ord_014951,prod_00014,2025-02-04T12:19:00,2025-02-04T23:03:00,1203,,human
tkt_00252,cust_007190,2024-12-13T16:09:53,email,resolved,normal,drop_restock,Restock notification,ord_011360,prod_00008,2024-12-13T11:58:00,2024-12-13T23:29:00,1109,4,human
tkt_00253,cust_019975,2026-03-07T15:25:14,chat,resolved,normal,sizing_fit,Size exchange needed,ord_043211,prod_00051,2026-03-07T12:38:00,2026-03-07T23:15:00,1395,,human
tkt_00254,cust_010195,2025-05-14T11:56:39,email,resolved,normal,returns_exchanges,Want to return Everyday Sweatpants,ord_020808,prod_00003,2025-05-14T10:04:00,2025-05-14T10:12:00,12,,bot
tkt_00255,cust_011479,2025-09-29T17:19:23,email,resolved,normal,order_status,Where's my order?,ord_029772,prod_00022,2025-09-29T13:51:00,2025-09-29T18:06:00,486,,human
tkt_00256,cust_020984,2026-04-13T10:03:49,email,resolved,normal,discount_code,Applied wrong code,ord_045940,prod_00012,2026-04-13T12:39:00,2026-04-13T23:02:00,842,5,human
tkt_00257,cust_002646,2024-10-12T14:41:37,email,resolved,normal,product_quality,Issue with Washed Logo Tee quality,ord_006545,prod_00016,2024-10-12T10:03:00,2024-10-12T10:15:00,15,,bot
tkt_00258,cust_011649,2025-05-24T19:48:47,chat,resolved,normal,returns_exchanges,Return label not working,ord_021401,prod_00032,2025-05-24T11:31:00,2025-05-24T11:35:00,95,,human
