order_id,order_number,customer_id,created_at,currency,subtotal,total_discounts,total_shipping,total_tax,total_price,financial_status,fulfillment_status,utm_source,utm_medium,utm_campaign,landing_site,referring_site,tags,discount_code
ord_000175,1175,cust_000155,2024-06-02T18:09:51,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_000176,1176,cust_000156,2024-06-02T17:06:36,GBP,125.00,0,0,25.00,150.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_000177,1177,cust_000157,2024-06-02T14:51:37,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_000178,1178,cust_000158,2024-06-02T22:44:52,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_000179,1179,cust_000149,2024-06-02T22:27:18,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_000180,1180,cust_000042,2024-06-02T14:28:30,GBP,112.50,10,0,20.50,123.00,paid,fulfilled,organic,organic,,/,,,PRETTYNEW
ord_000181,1181,cust_000159,2024-06-02T22:31:27,GBP,83.33,0,0,16.67,100.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000182,1182,cust_000160,2024-06-02T12:43:13,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_000183,1183,cust_000161,2024-06-02T08:56:16,GBP,164.16,0,0,0,164.16,partially_refunded,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_000184,1184,cust_000162,2024-06-02T18:38:06,GBP,120.83,10,0,22.17,133.00,partially_refunded,fulfilled,klaviyo,email,Drop_Announcement,/,,,PRETTYNEW
ord_000185,1185,cust_000163,2024-06-02T19:51:06,GBP,125.00,0,0,25.00,150.00,paid,fulfilled,organic,organic,,/,,,
ord_000186,1186,cust_000164,2024-06-02T21:45:17,GBP,37.50,3.75,9.95,0,43.70,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,WELCOME10
ord_000187,1187,cust_000096,2024-06-02T12:25:36,GBP,80.00,0,0,16.00,96.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_000188,1188,cust_000165,2024-06-02T18:08:27,GBP,291.67,0,0,58.33,350.00,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_000189,1189,cust_000166,2024-06-02T12:52:47,GBP,129.17,0,0,0,129.17,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_000190,1190,cust_000167,2024-06-02T15:18:50,GBP,75.00,0,0,15.00,90.00,paid,fulfilled,direct,none,,/,,,
ord_000191,1191,cust_000069,2024-06-02T19:26:30,GBP,141.67,0,0,28.33,170.00,paid,fulfilled,google,cpc,Shopping_All_EU,/,,,
ord_000192,1192,cust_000138,2024-06-02T15:45:38,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_000193,1193,cust_000168,2024-06-02T15:13:12,GBP,275.00,0,0,55.00,330.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_000194,1194,cust_000169,2024-06-02T17:33:42,GBP,45.83,0,9.95,0,55.78,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_000195,1195,cust_000170,2024-06-02T17:20:06,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_000196,1196,cust_000171,2024-06-02T20:47:34,GBP,230.83,0,0,46.17,277.00,paid,fulfilled,direct,none,,/,,,
ord_000197,1197,cust_000172,2024-06-02T17:50:22,GBP,125.00,0,0,25.00,150.00,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_000198,1198,cust_000173,2024-06-02T09:49:29,GBP,37.50,0,4.95,8.49,50.94,paid,fulfilled,organic,organic,,/,,,
ord_000199,1199,cust_000174,2024-06-02T09:08:01,GBP,162.50,0,0,0,162.50,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_000200,1200,cust_000175,2024-06-02T20:13:11,GBP,141.67,0,0,28.33,170.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000201,1201,cust_000176,2024-06-02T11:10:41,GBP,141.67,0,0,28.33,170.00,partially_refunded,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_000202,1202,cust_000177,2024-06-02T13:36:30,GBP,294.16,0,0,58.83,352.99,paid,fulfilled,organic,organic,,/,,,
ord_000203,1203,cust_000178,2024-06-02T18:00:06,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_000204,1204,cust_000179,2024-06-02T16:25:53,GBP,35.00,0,4.95,7.99,47.94,paid,fulfilled,direct,none,,/,,,
ord_000205,1205,cust_000180,2024-06-02T17:46:34,GBP,129.17,0,0,25.83,155.00,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000206,1206,cust_000181,2024-06-02T10:24:32,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_000207,1207,cust_000182,2024-06-02T16:13:16,GBP,208.33,10,0,39.67,238.00,partially_refunded,fulfilled,tiktok,organic_social,,/,,,PRETTYNEW
ord_000208,1208,cust_000183,2024-06-02T15:07:04,GBP,85.00,0,0,17.00,102.00,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_000209,1209,cust_000184,2024-06-02T12:16:42,GBP,116.67,0,0,23.33,140.00,paid,fulfilled,organic,organic,,/,,,
ord_000210,1210,cust_000185,2024-06-02T10:36:04,GBP,45.83,0,12.95,0,58.78,paid,fulfilled,direct,none,,/,,,
ord_000211,1211,cust_000186,2024-06-02T13:32:53,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_000212,1212,cust_000187,2024-06-02T19:01:07,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000213,1213,cust_000188,2024-06-02T17:23:25,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_000214,1214,cust_000189,2024-06-02T11:23:50,GBP,504.18,0,0,0,504.18,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_000215,1215,cust_000190,2024-06-02T19:22:28,GBP,116.67,0,0,0,116.67,partially_refunded,fulfilled,tiktok,organic_social,,/,,,
ord_000216,1216,cust_000191,2024-06-02T21:37:24,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,direct,none,,/,,,
ord_000217,1217,cust_000044,2024-06-02T08:54:11,GBP,170.83,0,0,34.17,205.00,paid,fulfilled,organic,organic,,/,,,
ord_000218,1218,cust_000192,2024-06-02T08:38:17,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,direct,none,,/,,,
ord_000219,1219,cust_000193,2024-06-02T08:23:55,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_000220,1220,cust_000194,2024-06-02T11:53:30,GBP,45.83,10,4.95,8.16,48.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,PRETTYNEW
ord_000221,1221,cust_000195,2024-06-02T11:46:42,GBP,41.67,0,12.95,0,54.62,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_000222,1222,cust_000196,2024-06-02T18:59:04,GBP,162.50,0,0,0,162.50,paid,fulfilled,instagram,paid_social,Brand_Awareness_UK,/,,,
ord_000223,1223,cust_000197,2024-06-02T18:19:28,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_000224,1224,cust_000198,2024-06-02T15:29:30,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,direct,none,,/,,,
ord_000225,1225,cust_000199,2024-06-02T19:48:32,GBP,133.33,20.00,0,22.67,136.00,partially_refunded,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,SUMMER24
ord_000226,1226,cust_000015,2024-06-02T21:16:02,GBP,116.67,0,0,23.33,140.00,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_000227,1227,cust_000200,2024-06-02T20:05:39,GBP,129.17,0,0,25.83,155.00,paid,fulfilled,organic,organic,,/,,,
ord_000228,1228,cust_000010,2024-06-03T18:17:45,GBP,43.33,0,12.95,0,56.28,paid,fulfilled,organic,organic,,/,,,
ord_000229,1229,cust_000075,2024-06-03T15:11:39,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,direct,none,,/,,,
ord_000230,1230,cust_000201,2024-06-03T16:18:18,GBP,116.67,0,0,23.33,140.00,paid,fulfilled,direct,none,,/,,,
ord_000231,1231,cust_000202,2024-06-03T15:29:14,GBP,120.83,0,0,24.17,145.00,partially_refunded,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_000232,1232,cust_000203,2024-06-03T14:55:40,GBP,131.66,0,0,26.33,157.99,paid,fulfilled,organic,organic,,/,,,
ord_000233,1233,cust_000176,2024-06-03T16:24:58,GBP,48.33,0,9.95,0,58.28,partially_refunded,fulfilled,direct,none,,/,,,
ord_000234,1234,cust_000204,2024-06-03T22:56:23,GBP,45.83,0,12.95,0,58.78,partially_refunded,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_000235,1235,cust_000205,2024-06-03T13:48:33,GBP,241.66,0,0,48.33,289.99,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_000236,1236,cust_000176,2024-06-03T08:32:06,GBP,43.33,4.33,4.95,8.79,52.74,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,WELCOME10
ord_000237,1237,cust_000206,2024-06-03T20:35:34,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_000238,1238,cust_000207,2024-06-03T12:28:56,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,organic,organic,,/,,,
ord_000239,1239,cust_000208,2024-06-03T19:01:23,GBP,162.50,0,0,0,162.50,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_000240,1240,cust_000209,2024-06-03T09:09:25,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000241,1241,cust_000039,2024-06-03T20:25:52,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_000242,1242,cust_000210,2024-06-03T22:44:14,GBP,427.50,0,0,85.50,513.00,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_000243,1243,cust_000129,2024-06-03T11:10:54,GBP,36.67,0,4.95,8.32,49.94,paid,fulfilled,google,cpc,Shopping_All_EU,/,,,
ord_000244,1244,cust_000211,2024-06-03T18:17:01,GBP,129.17,0,0,25.83,155.00,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_000245,1245,cust_000212,2024-06-03T22:51:13,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_000246,1246,cust_000213,2024-06-03T16:52:48,GBP,116.67,0,0,23.33,140.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_000247,1247,cust_000214,2024-06-03T13:42:30,GBP,36.67,0,4.95,8.32,49.94,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_000248,1248,cust_000215,2024-06-03T21:40:03,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_000249,1249,cust_000216,2024-06-03T20:33:50,GBP,162.50,0,0,0,162.50,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_000250,1250,cust_000217,2024-06-03T08:42:40,GBP,48.33,0,9.95,0,58.28,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_000251,1251,cust_000190,2024-06-03T17:55:06,GBP,77.50,0,0,15.50,93.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_000252,1252,cust_000218,2024-06-03T20:37:14,GBP,80.00,0,0,16.00,96.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_000253,1253,cust_000219,2024-06-03T16:54:09,GBP,170.83,0,0,0,170.83,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000254,1254,cust_000012,2024-06-03T18:10:56,GBP,41.67,0,9.95,0,51.62,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000255,1255,cust_000220,2024-06-03T22:54:39,GBP,120.83,0,0,0,120.83,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_000256,1256,cust_000221,2024-06-03T08:58:30,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,direct,none,,/,,,
ord_000257,1257,cust_000222,2024-06-03T11:41:44,GBP,48.33,0,4.95,10.66,63.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_000258,1258,cust_000223,2024-06-03T19:37:21,GBP,168.33,25.25,0,28.62,171.70,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,SUMMER24
ord_000259,1259,cust_000224,2024-06-03T16:10:03,GBP,129.17,0,0,25.83,155.00,paid,fulfilled,tiktok,organic_social,,/,,,
ord_000260,1260,cust_000151,2024-06-03T14:13:33,GBP,45.83,0,4.95,10.16,60.94,partially_refunded,fulfilled,instagram,paid_social,Brand_Awareness_UK,/,,,
ord_000261,1261,cust_000225,2024-06-03T18:30:42,GBP,154.16,10,0,28.83,172.99,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,PRETTYNEW
ord_000262,1262,cust_000226,2024-06-03T16:34:44,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_000263,1263,cust_000227,2024-06-03T09:27:35,GBP,162.50,0,0,32.50,195.00,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000264,1264,cust_000228,2024-06-03T15:59:42,GBP,43.33,10,9.95,0,43.28,partially_refunded,fulfilled,klaviyo,email,Welcome_Flow,/,,,PRETTYNEW
ord_000265,1265,cust_000229,2024-06-03T18:17:15,GBP,183.34,0,0,0,183.34,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000266,1266,cust_000230,2024-06-03T14:09:59,GBP,40.00,0,4.95,8.99,53.94,partially_refunded,fulfilled,google,cpc,Brand_Search_EU,/,,,
ord_000267,1267,cust_000231,2024-06-03T22:13:54,GBP,89.16,0,0,17.83,106.99,partially_refunded,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_000268,1268,cust_000232,2024-06-03T20:24:00,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,organic,organic,,/,,,
ord_000269,1269,cust_000233,2024-06-03T10:37:16,GBP,112.50,0,0,0,112.50,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_000270,1270,cust_000234,2024-06-03T18:00:13,GBP,133.33,20.00,0,22.67,136.00,paid,fulfilled,direct,none,,/,,,SUMMER24
ord_000271,1271,cust_000235,2024-06-03T14:40:44,GBP,41.67,4.17,4.95,8.49,50.94,paid,fulfilled,organic,organic,,/,,,WELCOME10
ord_000272,1272,cust_000236,2024-06-03T11:56:31,GBP,40.00,0,9.95,0,49.95,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_000273,1273,cust_000237,2024-06-03T08:21:06,GBP,43.33,10,4.95,7.66,45.94,paid,fulfilled,klaviyo,email,Win_Back,/,,,PRETTYNEW
ord_000274,1274,cust_000238,2024-06-03T09:21:37,GBP,141.67,0,0,28.33,170.00,partially_refunded,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000275,1275,cust_000239,2024-06-03T12:55:38,GBP,88.33,0,0,17.67,106.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000276,1276,cust_000039,2024-06-03T11:49:48,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_000277,1277,cust_000199,2024-06-03T08:17:58,GBP,125.00,0,0,25.00,150.00,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_000278,1278,cust_000038,2024-06-03T19:34:47,GBP,129.17,19.38,0,21.96,131.75,paid,fulfilled,direct,none,,/,,,SUMMER24
ord_000279,1279,cust_000240,2024-06-03T08:37:53,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_000280,1280,cust_000241,2024-06-03T16:42:04,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,direct,none,,/,,,
ord_000281,1281,cust_000242,2024-06-03T17:05:11,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_000282,1282,cust_000243,2024-06-03T14:33:33,GBP,120.83,0,0,0,120.83,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_000283,1283,cust_000244,2024-06-03T14:02:16,GBP,275.00,0,0,55.00,330.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000284,1284,cust_000245,2024-06-03T10:43:52,GBP,215.00,0,0,43.00,258.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_000285,1285,cust_000246,2024-06-03T20:30:39,GBP,129.17,0,0,0,129.17,paid,fulfilled,organic,organic,,/,,,
ord_000286,1286,cust_000247,2024-06-03T16:54:49,GBP,294.17,0,0,0,294.17,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_000287,1287,cust_000248,2024-06-03T10:40:28,GBP,120.83,12.08,0,21.75,130.50,paid,fulfilled,direct,none,,/,,,WELCOME10
ord_000288,1288,cust_000249,2024-06-03T15:27:03,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_000289,1289,cust_000250,2024-06-03T08:43:21,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_000290,1290,cust_000251,2024-06-03T16:54:16,GBP,133.33,10,0,0,123.33,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,PRETTYNEW
ord_000291,1291,cust_000252,2024-06-03T21:38:38,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_000292,1292,cust_000253,2024-06-03T18:07:12,GBP,129.17,0,0,25.83,155.00,paid,fulfilled,tiktok,organic_social,,/,,,
ord_000293,1293,cust_000254,2024-06-03T16:44:01,GBP,120.83,0,0,24.17,145.00,paid,fulfilled,direct,none,,/,,,
ord_000294,1294,cust_000255,2024-06-03T10:20:48,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_000295,1295,cust_000256,2024-06-03T18:43:08,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_000296,1296,cust_000257,2024-06-03T15:18:43,GBP,43.33,0,9.95,0,53.28,paid,fulfilled,direct,none,,/,,,
ord_000297,1297,cust_000158,2024-06-03T14:27:54,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_000298,1298,cust_000258,2024-06-03T11:34:33,GBP,41.67,0,9.95,0,51.62,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000299,1299,cust_000259,2024-06-03T17:54:08,GBP,120.83,0,0,24.17,145.00,paid,fulfilled,direct,none,,/,,,
ord_000300,1300,cust_000260,2024-06-03T17:38:26,GBP,108.33,0,0,0,108.33,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_000301,1301,cust_000261,2024-06-03T09:21:37,GBP,48.33,10,4.95,8.66,51.94,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,PRETTYNEW
ord_000302,1302,cust_000262,2024-06-03T08:38:30,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_000303,1303,cust_000263,2024-06-03T08:35:23,GBP,41.67,10,9.95,0,41.62,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,PRETTYNEW
ord_000304,1304,cust_000264,2024-06-03T19:34:37,GBP,355.83,0,0,71.17,427.00,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_000305,1305,cust_000265,2024-06-03T15:46:03,GBP,45.83,4.58,9.95,0,51.20,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,WELCOME10
ord_000306,1306,cust_000266,2024-06-03T12:58:23,GBP,45.83,0,4.95,10.16,60.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_000307,1307,cust_000267,2024-06-03T12:15:40,GBP,112.50,0,0,22.50,135.00,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_000308,1308,cust_000268,2024-06-03T20:42:01,GBP,40.00,4.00,9.95,0,45.95,partially_refunded,fulfilled,google,cpc,Shopping_Tees_UK,/,,,WELCOME10
ord_000309,1309,cust_000269,2024-06-03T11:13:32,GBP,40.00,6.00,9.95,0,43.95,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,SUMMER24
ord_000310,1310,cust_000270,2024-06-03T15:24:15,GBP,255.83,0,0,0,255.83,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000311,1311,cust_000271,2024-06-03T14:02:53,GBP,89.16,0,0,17.83,106.99,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_000312,1312,cust_000272,2024-06-03T13:34:21,GBP,120.83,0,0,24.17,145.00,paid,fulfilled,google,cpc,Shopping_All_EU,/,,,
ord_000313,1313,cust_000231,2024-06-03T13:35:36,GBP,48.33,7.25,4.95,9.21,55.24,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,SUMMER24
ord_000314,1314,cust_000164,2024-06-03T18:40:44,GBP,125.00,0,0,25.00,150.00,partially_refunded,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_000315,1315,cust_000273,2024-06-03T08:00:25,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,direct,none,,/,,,
ord_000316,1316,cust_000274,2024-06-03T15:12:53,GBP,162.50,10,0,30.50,183.00,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,PRETTYNEW
ord_000317,1317,cust_000016,2024-06-03T17:46:05,GBP,173.33,0,0,34.67,208.00,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_000318,1318,cust_000275,2024-06-03T10:06:59,GBP,41.67,6.25,4.95,8.07,48.44,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,SUMMER24
ord_000319,1319,cust_000276,2024-06-03T14:50:27,GBP,429.16,0,0,85.83,514.99,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_000320,1320,cust_000277,2024-06-03T18:04:29,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_000321,1321,cust_000278,2024-06-03T16:14:56,GBP,304.17,0,0,0,304.17,paid,fulfilled,organic,organic,,/,,,
ord_000322,1322,cust_000279,2024-06-03T08:58:48,GBP,129.17,10,0,23.83,143.00,partially_refunded,fulfilled,tiktok,organic_social,,/,,,PRETTYNEW
ord_000323,1323,cust_000280,2024-06-03T10:44:30,GBP,37.50,0,12.95,0,50.45,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_000324,1324,cust_000281,2024-06-03T21:17:32,GBP,85.83,0,0,17.17,103.00,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_000325,1325,cust_000282,2024-06-03T14:50:31,GBP,266.66,0,0,0,266.66,paid,fulfilled,instagram,paid_social,Prospecting_Mens_EU,/,,,
ord_000326,1326,cust_000283,2024-06-03T16:37:03,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_000327,1327,cust_000284,2024-06-03T19:14:15,GBP,211.67,0,0,42.33,254.00,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_000328,1328,cust_000178,2024-06-03T12:25:42,GBP,48.33,0,4.95,10.66,63.94,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_000329,1329,cust_000285,2024-06-03T20:24:51,GBP,169.16,0,0,0,169.16,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_000330,1330,cust_000286,2024-06-03T22:35:53,GBP,162.50,0,0,32.50,195.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_000331,1331,cust_000287,2024-06-03T09:11:15,GBP,160.83,0,0,0,160.83,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_000332,1332,cust_000288,2024-06-03T14:59:40,GBP,91.66,0,0,18.33,109.99,paid,fulfilled,instagram,paid_social,Brand_Awareness_UK,/,,,
ord_000333,1333,cust_000289,2024-06-03T15:19:53,GBP,187.50,0,0,37.50,225.00,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_000334,1334,cust_000290,2024-06-03T12:08:03,GBP,245.83,0,0,49.17,295.00,paid,fulfilled,direct,none,,/,,,
ord_000335,1335,cust_000006,2024-06-03T13:53:33,GBP,40.00,0,9.95,0,49.95,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_000336,1336,cust_000291,2024-06-03T10:56:19,GBP,88.33,0,0,0,88.33,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_000337,1337,cust_000292,2024-06-03T17:45:56,GBP,150.00,0,0,30.00,180.00,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_000338,1338,cust_000293,2024-06-03T08:39:10,GBP,162.50,0,0,32.50,195.00,partially_refunded,fulfilled,organic,organic,,/,,,
ord_000339,1339,cust_000294,2024-06-03T19:25:24,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_000340,1340,cust_000295,2024-06-03T12:50:45,GBP,141.67,0,0,28.33,170.00,paid,fulfilled,tiktok,organic_social,,/,,,
ord_000341,1341,cust_000296,2024-06-03T13:30:30,GBP,48.33,0,4.95,10.66,63.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_000342,1342,cust_000137,2024-06-03T18:16:30,GBP,40.00,6.00,4.95,7.79,46.74,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,SUMMER24
ord_000343,1343,cust_000297,2024-06-03T10:16:33,GBP,43.33,0,4.95,9.66,57.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_000344,1344,cust_000298,2024-06-03T20:37:26,GBP,41.67,0,4.95,9.32,55.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_000345,1345,cust_000217,2024-06-03T18:36:08,GBP,40.00,0,4.95,8.99,53.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_000346,1346,cust_000063,2024-06-03T17:27:17,GBP,41.67,4.17,4.95,8.49,50.94,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,WELCOME10
ord_000347,1347,cust_000299,2024-06-03T21:14:32,GBP,94.16,0,0,18.83,112.99,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
