line_item_id,order_id,variant_id,product_id,title,quantity,price,total_discount
li_0000286,ord_000198,var_000041,prod_00004,Logo Cap - Washed Black / ONE,1,37.50,0
li_0000287,ord_000199,var_000044,prod_00005,Court Trainer - Off-White / UK6,1,162.50,0
li_0000288,ord_000200,var_000117,prod_00010,Heavyweight Hoodie - Washed Black / XL,1,141.67,0
li_0000289,ord_000201,var_000110,prod_00010,Heavyweight Hoodie - Charcoal / M,1,141.67,0
li_0000290,ord_000202,var_000085,prod_00007,Relaxed Hoodie - Off-White / M,1,133.33,0
li_0000291,ord_000202,var_000138,prod_00013,Utility Sweatpants - Sage / M,1,120.83,0
li_0000292,ord_000202,var_000060,prod_00006,Staple Tee - Off-White / M,1,40.00,0
li_0000293,ord_000203,var_000001,prod_00001,Essential Tee - Washed Black / XS,1,41.67,0
li_0000294,ord_000204,var_000119,prod_00011,Script Cap - Faded Olive / ONE,1,35.00,0
li_0000295,ord_000205,var_000017,prod_00002,Classic Hoodie - Washed Black / S,1,129.17,0
li_0000296,ord_000206,var_000011,prod_00001,Essential Tee - Charcoal / XS,1,41.67,0
li_0000297,ord_000207,var_000054,prod_00005,Court Trainer - Washed Black / UK9,1,162.50,7.80
li_0000298,ord_000207,var_000135,prod_00012,Heritage Tee - Vintage Cream / XL,1,45.83,2.20
li_0000299,ord_000208,var_000014,prod_00001,Essential Tee - Charcoal / L,1,41.67,0
li_0000300,ord_000208,var_000099,prod_00009,Arch Logo Tee - Washed Black / S,1,43.33,0
li_0000301,ord_000209,var_000090,prod_00008,Slim Sweatpants - Washed Black / M,1,116.67,0
li_0000302,ord_000210,var_000122,prod_00012,Heritage Tee - Deep Navy / S,1,45.83,0
li_0000303,ord_000211,var_000100,prod_00009,Arch Logo Tee - Washed Black / M,1,43.33,0
li_0000304,ord_000212,var_000048,prod_00005,Court Trainer - Off-White / UK10,1,162.50,0
li_0000305,ord_000213,var_000003,prod_00001,Essential Tee - Washed Black / M,1,41.67,0
li_0000306,ord_000214,var_000094,prod_00008,Slim Sweatpants - Deep Navy / S,1,116.67,0
li_0000307,ord_000214,var_000115,prod_00010,Heavyweight Hoodie - Washed Black / M,1,141.67,0
li_0000308,ord_000214,var_000095,prod_00008,Slim Sweatpants - Deep Navy / M,1,116.67,0
li_0000309,ord_000214,var_000019,prod_00002,Classic Hoodie - Washed Black / L,1,129.17,0
li_0000310,ord_000215,var_000095,prod_00008,Slim Sweatpants - Deep Navy / M,1,116.67,0
li_0000311,ord_000216,var_000015,prod_00001,Essential Tee - Charcoal / XL,1,41.67,0
li_0000312,ord_000217,var_000153,prod_00015,Track Hoodie - Washed Black / XL,1,125.00,0
li_0000313,ord_000217,var_000126,prod_00012,Heritage Tee - Washed Black / XS,1,45.83,0
li_0000314,ord_000218,var_000069,prod_00006,Staple Tee - Deep Navy / S,1,40.00,0
li_0000315,ord_000219,var_000131,prod_00012,Heritage Tee - Vintage Cream / XS,1,45.83,0
li_0000316,ord_000219,var_000088,prod_00008,Slim Sweatpants - Washed Black / XS,1,116.67,0
li_0000317,ord_000220,var_000122,prod_00012,Heritage Tee - Deep Navy / S,1,45.83,10.00
li_0000318,ord_000221,var_000007,prod_00001,Essential Tee - Vintage Cream / S,1,41.67,0
li_0000319,ord_000222,var_000056,prod_00005,Court Trainer - Washed Black / UK11,1,162.50,0
li_0000320,ord_000223,var_000014,prod_00001,Essential Tee - Charcoal / L,1,41.67,0
li_0000321,ord_000224,var_000099,prod_00009,Arch Logo Tee - Washed Black / S,1,43.33,0
li_0000322,ord_000225,var_000074,prod_00007,Relaxed Hoodie - Faded Olive / S,1,133.33,20.00
li_0000323,ord_000226,var_000097,prod_00008,Slim Sweatpants - Deep Navy / XL,1,116.67,0
li_0000324,ord_000227,var_000030,prod_00002,Classic Hoodie - Charcoal / XL,1,129.17,0
li_0000325,ord_000228,var_000100,prod_00009,Arch Logo Tee - Washed Black / M,1,43.33,0
li_0000326,ord_000229,var_000167,prod_00016,Washed Logo Tee - Faded Olive / L,1,43.33,0
li_0000327,ord_000230,var_000088,prod_00008,Slim Sweatpants - Washed Black / XS,1,116.67,0
li_0000328,ord_000231,var_000143,prod_00013,Utility Sweatpants - Charcoal / M,1,120.83,0
li_0000329,ord_000232,var_000104,prod_00009,Arch Logo Tee - Vintage Cream / S,1,43.33,0
li_0000330,ord_000232,var_000194,prod_00019,Linen Blend Tee - Sage / M,1,48.33,0
li_0000331,ord_000232,var_000061,prod_00006,Staple Tee - Off-White / L,1,40.00,0
li_0000332,ord_000233,var_000195,prod_00019,Linen Blend Tee - Sage / L,1,48.33,0
li_0000333,ord_000234,var_000128,prod_00012,Heritage Tee - Washed Black / M,1,45.83,0
li_0000334,ord_000235,var_000138,prod_00013,Utility Sweatpants - Sage / M,1,120.83,0
li_0000335,ord_000235,var_000203,prod_00020,Summer Knit Hoodie - Vintage Cream / S,1,120.83,0
li_0000336,ord_000236,var_000107,prod_00009,Arch Logo Tee - Vintage Cream / XL,1,43.33,4.33
li_0000337,ord_000237,var_000009,prod_00001,Essential Tee - Vintage Cream / L,1,41.67,0
li_0000338,ord_000238,var_000168,prod_00016,Washed Logo Tee - Faded Olive / XL,1,43.33,0
li_0000339,ord_000239,var_000049,prod_00005,Court Trainer - Off-White / UK11,1,162.50,0
li_0000340,ord_000240,var_000105,prod_00009,Arch Logo Tee - Vintage Cream / M,1,43.33,0
li_0000341,ord_000241,var_000106,prod_00009,Arch Logo Tee - Vintage Cream / L,1,43.33,0
li_0000342,ord_000242,var_000025,prod_00002,Classic Hoodie - Deep Navy / XL,1,129.17,0
li_0000343,ord_000242,var_000152,prod_00015,Track Hoodie - Washed Black / L,1,125.00,0
li_0000344,ord_000242,var_000076,prod_00007,Relaxed Hoodie - Faded Olive / L,1,133.33,0
li_0000345,ord_000242,var_000061,prod_00006,Staple Tee - Off-White / L,1,40.00,0
li_0000346,ord_000243,var_000176,prod_00017,Mesh Panel Cap - Deep Navy / ONE,1,36.67,0
li_0000347,ord_000244,var_000021,prod_00002,Classic Hoodie - Deep Navy / XS,1,129.17,0
li_0000348,ord_000245,var_000106,prod_00009,Arch Logo Tee - Vintage Cream / L,1,43.33,0
li_0000349,ord_000246,var_000095,prod_00008,Slim Sweatpants - Deep Navy / M,1,116.67,0
li_0000350,ord_000247,var_000175,prod_00017,Mesh Panel Cap - Off-White / ONE,1,36.67,0
li_0000351,ord_000248,var_000054,prod_00005,Court Trainer - Washed Black / UK9,1,162.50,0
li_0000352,ord_000249,var_000057,prod_00005,Court Trainer - Washed Black / UK12,1,162.50,0
li_0000353,ord_000250,var_000193,prod_00019,Linen Blend Tee - Sage / S,1,48.33,0
li_0000354,ord_000251,var_000042,prod_00004,Logo Cap - Vintage Cream / ONE,1,37.50,0
li_0000355,ord_000251,var_000185,prod_00018,Boxy Crop Tee - Vintage Cream / L,1,40.00,0
li_0000356,ord_000252,var_000177,prod_00018,Boxy Crop Tee - Washed Black / XS,1,40.00,0
li_0000357,ord_000252,var_000067,prod_00006,Staple Tee - Sage / XL,1,40.00,0
li_0000358,ord_000253,var_000152,prod_00015,Track Hoodie - Washed Black / L,1,125.00,0
li_0000359,ord_000253,var_000134,prod_00012,Heritage Tee - Vintage Cream / L,1,45.83,0
li_0000360,ord_000254,var_000010,prod_00001,Essential Tee - Vintage Cream / XL,1,41.67,0
li_0000361,ord_000255,var_000202,prod_00020,Summer Knit Hoodie - Vintage Cream / XS,1,120.83,0
li_0000362,ord_000256,var_000056,prod_00005,Court Trainer - Washed Black / UK11,1,162.50,0
li_0000363,ord_000257,var_000194,prod_00019,Linen Blend Tee - Sage / M,1,48.33,0
li_0000364,ord_000258,var_000153,prod_00015,Track Hoodie - Washed Black / XL,1,125.00,18.75
li_0000365,ord_000258,var_000100,prod_00009,Arch Logo Tee - Washed Black / M,1,43.33,6.50
li_0000366,ord_000259,var_000028,prod_00002,Classic Hoodie - Charcoal / M,1,129.17,0
li_0000367,ord_000260,var_000124,prod_00012,Heritage Tee - Deep Navy / L,1,45.83,0
li_0000368,ord_000261,var_000134,prod_00012,Heritage Tee - Vintage Cream / L,1,45.83,2.97
li_0000369,ord_000261,var_000212,prod_00021,Boardshort Sweatpants - Sage / XS,1,108.33,7.03
li_0000370,ord_000262,var_000173,prod_00016,Washed Logo Tee - Sage / XL,1,43.33,0
li_0000371,ord_000263,var_000044,prod_00005,Court Trainer - Off-White / UK6,1,162.50,0
li_0000372,ord_000264,var_000098,prod_00009,Arch Logo Tee - Washed Black / XS,1,43.33,10.00
li_0000373,ord_000265,var_000116,prod_00010,Heavyweight Hoodie - Washed Black / L,1,141.67,0
li_0000374,ord_000265,var_000003,prod_00001,Essential Tee - Washed Black / M,1,41.67,0
li_0000375,ord_000266,var_000063,prod_00006,Staple Tee - Sage / XS,1,40.00,0
li_0000376,ord_000267,var_000134,prod_00012,Heritage Tee - Vintage Cream / L,1,45.83,0
li_0000377,ord_000267,var_000098,prod_00009,Arch Logo Tee - Washed Black / XS,1,43.33,0
li_0000378,ord_000268,var_000148,prod_00014,Emblem Cap - Sage / ONE,1,40.00,0
li_0000379,ord_000269,var_000036,prod_00003,Everyday Sweatpants - Faded Olive / XS,1,112.50,0
li_0000380,ord_000270,var_000080,prod_00007,Relaxed Hoodie - Burgundy / M,1,133.33,20.00
li_0000381,ord_000271,var_000009,prod_00001,Essential Tee - Vintage Cream / L,1,41.67,4.17
li_0000382,ord_000272,var_000179,prod_00018,Boxy Crop Tee - Washed Black / M,1,40.00,0
li_0000383,ord_000273,var_000106,prod_00009,Arch Logo Tee - Vintage Cream / L,1,43.33,10.00
li_0000384,ord_000274,var_000112,prod_00010,Heavyweight Hoodie - Charcoal / XL,1,141.67,0
li_0000385,ord_000275,var_000060,prod_00006,Staple Tee - Off-White / M,1,40.00,0
li_0000386,ord_000275,var_000188,prod_00019,Linen Blend Tee - Off-White / S,1,48.33,0
li_0000387,ord_000276,var_000181,prod_00018,Boxy Crop Tee - Washed Black / XL,1,40.00,0
li_0000388,ord_000277,var_000151,prod_00015,Track Hoodie - Washed Black / M,1,125.00,0
li_0000389,ord_000278,var_000025,prod_00002,Classic Hoodie - Deep Navy / XL,1,129.17,19.38
li_0000390,ord_000279,var_000185,prod_00018,Boxy Crop Tee - Vintage Cream / L,1,40.00,0
li_0000391,ord_000280,var_000103,prod_00009,Arch Logo Tee - Vintage Cream / XS,1,43.33,0
li_0000392,ord_000281,var_000054,prod_00005,Court Trainer - Washed Black / UK9,1,162.50,0
li_0000393,ord_000282,var_000136,prod_00013,Utility Sweatpants - Sage / XS,1,120.83,0
li_0000394,ord_000283,var_000114,prod_00010,Heavyweight Hoodie - Washed Black / S,1,141.67,0
li_0000395,ord_000283,var_000077,prod_00007,Relaxed Hoodie - Faded Olive / XL,1,133.33,0
li_0000396,ord_000284,var_000146,prod_00014,Emblem Cap - Washed Black / ONE,1,40.00,0
li_0000397,ord_000284,var_000004,prod_00001,Essential Tee - Washed Black / L,1,41.67,0
li_0000398,ord_000284,var_000082,prod_00007,Relaxed Hoodie - Burgundy / XL,1,133.33,0
li_0000399,ord_000285,var_000020,prod_00002,Classic Hoodie - Washed Black / XL,1,129.17,0
li_0000400,ord_000286,var_000067,prod_00006,Staple Tee - Sage / XL,1,40.00,0
li_0000401,ord_000286,var_000030,prod_00002,Classic Hoodie - Charcoal / XL,1,129.17,0
li_0000402,ord_000286,var_000153,prod_00015,Track Hoodie - Washed Black / XL,1,125.00,0
li_0000403,ord_000287,var_000137,prod_00013,Utility Sweatpants - Sage / S,1,120.83,12.08
li_0000404,ord_000288,var_000168,prod_00016,Washed Logo Tee - Faded Olive / XL,1,43.33,0
li_0000405,ord_000289,var_000012,prod_00001,Essential Tee - Charcoal / S,1,41.67,0
li_0000406,ord_000290,var_000083,prod_00007,Relaxed Hoodie - Off-White / XS,1,133.33,10.00
li_0000407,ord_000291,var_000006,prod_00001,Essential Tee - Vintage Cream / XS,1,41.67,0
li_0000408,ord_000292,var_000029,prod_00002,Classic Hoodie - Charcoal / L,1,129.17,0
li_0000409,ord_000293,var_000142,prod_00013,Utility Sweatpants - Charcoal / S,1,120.83,0
li_0000410,ord_000294,var_000182,prod_00018,Boxy Crop Tee - Vintage Cream / XS,1,40.00,0
li_0000411,ord_000295,var_000163,prod_00016,Washed Logo Tee - Vintage Cream / XL,1,43.33,0
li_0000412,ord_000296,var_000161,prod_00016,Washed Logo Tee - Vintage Cream / M,1,43.33,0
li_0000413,ord_000297,var_000178,prod_00018,Boxy Crop Tee - Washed Black / S,1,40.00,0
li_0000414,ord_000298,var_000011,prod_00001,Essential Tee - Charcoal / XS,1,41.67,0
li_0000415,ord_000299,var_000137,prod_00013,Utility Sweatpants - Sage / S,1,120.83,0
li_0000416,ord_000300,var_000211,prod_00021,Boardshort Sweatpants - Charcoal / XL,1,108.33,0
li_0000417,ord_000301,var_000188,prod_00019,Linen Blend Tee - Off-White / S,1,48.33,10.00
li_0000418,ord_000302,var_000182,prod_00018,Boxy Crop Tee - Vintage Cream / XS,1,40.00,0
li_0000419,ord_000303,var_000003,prod_00001,Essential Tee - Washed Black / M,1,41.67,10.00
li_0000420,ord_000304,var_000048,prod_00005,Court Trainer - Off-White / UK10,1,162.50,0
li_0000421,ord_000304,var_000174,prod_00017,Mesh Panel Cap - Washed Black / ONE,1,36.67,0
li_0000422,ord_000304,var_000192,prod_00019,Linen Blend Tee - Sage / XS,1,48.33,0
li_0000423,ord_000304,var_000213,prod_00021,Boardshort Sweatpants - Sage / S,1,108.33,0
li_0000424,ord_000305,var_000124,prod_00012,Heritage Tee - Deep Navy / L,1,45.83,4.58
li_0000425,ord_000306,var_000128,prod_00012,Heritage Tee - Washed Black / M,1,45.83,0
li_0000426,ord_000307,var_000033,prod_00003,Everyday Sweatpants - Charcoal / M,1,112.50,0
li_0000427,ord_000308,var_000070,prod_00006,Staple Tee - Deep Navy / M,1,40.00,4.00
li_0000428,ord_000309,var_000060,prod_00006,Staple Tee - Off-White / M,1,40.00,6.00
li_0000429,ord_000310,var_000154,prod_00015,Track Hoodie - Vintage Cream / XS,1,125.00,0
li_0000430,ord_000310,var_000005,prod_00001,Essential Tee - Washed Black / XL,1,41.67,0
li_0000431,ord_000310,var_000130,prod_00012,Heritage Tee - Washed Black / XL,1,45.83,0
li_0000432,ord_000310,var_000163,prod_00016,Washed Logo Tee - Vintage Cream / XL,1,43.33,0
li_0000433,ord_000311,var_000123,prod_00012,Heritage Tee - Deep Navy / M,1,45.83,0
li_0000434,ord_000311,var_000173,prod_00016,Washed Logo Tee - Sage / XL,1,43.33,0
li_0000435,ord_000312,var_000206,prod_00020,Summer Knit Hoodie - Vintage Cream / XL,1,120.83,0
li_0000436,ord_000313,var_000189,prod_00019,Linen Blend Tee - Off-White / M,1,48.33,7.25
li_0000437,ord_000314,var_000151,prod_00015,Track Hoodie - Washed Black / M,1,125.00,0
li_0000438,ord_000315,var_000185,prod_00018,Boxy Crop Tee - Vintage Cream / L,1,40.00,0
li_0000439,ord_000316,var_000052,prod_00005,Court Trainer - Washed Black / UK7,1,162.50,10.00
li_0000440,ord_000317,var_000072,prod_00006,Staple Tee - Deep Navy / XL,1,40.00,0
li_0000441,ord_000317,var_000189,prod_00019,Linen Blend Tee - Off-White / M,1,48.33,0
li_0000442,ord_000317,var_000098,prod_00009,Arch Logo Tee - Washed Black / XS,1,43.33,0
li_0000443,ord_000317,var_000007,prod_00001,Essential Tee - Vintage Cream / S,1,41.67,0
li_0000444,ord_000318,var_000013,prod_00001,Essential Tee - Charcoal / M,1,41.67,6.25
li_0000445,ord_000319,var_000076,prod_00007,Relaxed Hoodie - Faded Olive / L,1,133.33,0
li_0000446,ord_000319,var_000075,prod_00007,Relaxed Hoodie - Faded Olive / M,1,133.33,0
li_0000447,ord_000319,var_000056,prod_00005,Court Trainer - Washed Black / UK11,1,162.50,0
li_0000448,ord_000320,var_000102,prod_00009,Arch Logo Tee - Washed Black / XL,1,43.33,0
li_0000449,ord_000321,var_000047,prod_00005,Court Trainer - Off-White / UK9,1,162.50,0
li_0000450,ord_000321,var_000114,prod_00010,Heavyweight Hoodie - Washed Black / S,1,141.67,0
li_0000451,ord_000322,var_000028,prod_00002,Classic Hoodie - Charcoal / M,1,129.17,10.00
li_0000452,ord_000323,var_000041,prod_00004,Logo Cap - Washed Black / ONE,1,37.50,0
li_0000453,ord_000324,var_000041,prod_00004,Logo Cap - Washed Black / ONE,1,37.50,0
li_0000454,ord_000324,var_000193,prod_00019,Linen Blend Tee - Sage / S,1,48.33,0
li_0000455,ord_000325,var_000081,prod_00007,Relaxed Hoodie - Burgundy / L,1,133.33,0
li_0000456,ord_000325,var_000076,prod_00007,Relaxed Hoodie - Faded Olive / L,1,133.33,0
li_0000457,ord_000326,var_000007,prod_00001,Essential Tee - Vintage Cream / S,1,41.67,0
li_0000458,ord_000327,var_000176,prod_00017,Mesh Panel Cap - Deep Navy / ONE,1,36.67,0
li_0000459,ord_000327,var_000019,prod_00002,Classic Hoodie - Washed Black / L,1,129.17,0
li_0000460,ord_000327,var_000126,prod_00012,Heritage Tee - Washed Black / XS,1,45.83,0
li_0000461,ord_000328,var_000187,prod_00019,Linen Blend Tee - Off-White / XS,1,48.33,0
li_0000462,ord_000329,var_000198,prod_00020,Summer Knit Hoodie - Faded Olive / S,1,120.83,0
li_0000463,ord_000329,var_000190,prod_00019,Linen Blend Tee - Off-White / L,1,48.33,0
li_0000464,ord_000330,var_000044,prod_00005,Court Trainer - Off-White / UK6,1,162.50,0
li_0000465,ord_000331,var_000178,prod_00018,Boxy Crop Tee - Washed Black / S,1,40.00,0
li_0000466,ord_000331,var_000205,prod_00020,Summer Knit Hoodie - Vintage Cream / L,1,120.83,0
li_0000467,ord_000332,var_000102,prod_00009,Arch Logo Tee - Washed Black / XL,1,43.33,0
li_0000468,ord_000332,var_000190,prod_00019,Linen Blend Tee - Off-White / L,1,48.33,0
li_0000469,ord_000333,var_000116,prod_00010,Heavyweight Hoodie - Washed Black / L,1,141.67,0
li_0000470,ord_000333,var_000122,prod_00012,Heritage Tee - Deep Navy / S,1,45.83,0
li_0000471,ord_000334,var_000139,prod_00013,Utility Sweatpants - Sage / L,1,120.83,0
li_0000472,ord_000334,var_000156,prod_00015,Track Hoodie - Vintage Cream / M,1,125.00,0
li_0000473,ord_000335,var_000181,prod_00018,Boxy Crop Tee - Washed Black / XL,1,40.00,0
li_0000474,ord_000336,var_000192,prod_00019,Linen Blend Tee - Sage / XS,1,48.33,0
li_0000475,ord_000336,var_000064,prod_00006,Staple Tee - Sage / S,1,40.00,0
li_0000476,ord_000337,var_000004,prod_00001,Essential Tee - Washed Black / L,1,41.67,0
li_0000477,ord_000337,var_000209,prod_00021,Boardshort Sweatpants - Charcoal / M,1,108.33,0
li_0000478,ord_000338,var_000054,prod_00005,Court Trainer - Washed Black / UK9,1,162.50,0
li_0000479,ord_000339,var_000105,prod_00009,Arch Logo Tee - Vintage Cream / M,1,43.33,0
li_0000480,ord_000340,var_000114,prod_00010,Heavyweight Hoodie - Washed Black / S,1,141.67,0
li_0000481,ord_000341,var_000187,prod_00019,Linen Blend Tee - Off-White / XS,1,48.33,0
li_0000482,ord_000342,var_000147,prod_00014,Emblem Cap - Off-White / ONE,1,40.00,6.00
li_0000483,ord_000343,var_000172,prod_00016,Washed Logo Tee - Sage / L,1,43.33,0
li_0000484,ord_000344,var_000002,prod_00001,Essential Tee - Washed Black / S,1,41.67,0
li_0000485,ord_000345,var_000180,prod_00018,Boxy Crop Tee - Washed Black / L,1,40.00,0
li_0000486,ord_000346,var_000006,prod_00001,Essential Tee - Vintage Cream / XS,1,41.67,4.17
li_0000487,ord_000347,var_000124,prod_00012,Heritage Tee - Deep Navy / L,1,45.83,0
li_0000488,ord_000347,var_000187,prod_00019,Linen Blend Tee - Off-White / XS,1,48.33,0
li_0000489,ord_000348,var_000163,prod_00016,Washed Logo Tee - Vintage Cream / XL,1,43.33,0
li_0000490,ord_000348,var_000074,prod_00007,Relaxed Hoodie - Faded Olive / S,1,133.33,0
li_0000491,ord_000348,var_000010,prod_00001,Essential Tee - Vintage Cream / XL,1,41.67,0
li_0000492,ord_000349,var_000171,prod_00016,Washed Logo Tee - Sage / M,1,43.33,0
li_0000493,ord_000350,var_000158,prod_00015,Track Hoodie - Vintage Cream / XL,1,125.00,0
li_0000494,ord_000351,var_000089,prod_00008,Slim Sweatpants - Washed Black / S,1,116.67,0
li_0000495,ord_000352,var_000124,prod_00012,Heritage Tee - Deep Navy / L,1,45.83,0
li_0000496,ord_000353,var_000205,prod_00020,Summer Knit Hoodie - Vintage Cream / L,1,120.83,0
li_0000497,ord_000353,var_000185,prod_00018,Boxy Crop Tee - Vintage Cream / L,1,40.00,0
li_0000498,ord_000354,var_000126,prod_00012,Heritage Tee - Washed Black / XS,1,45.83,0
li_0000499,ord_000355,var_000130,prod_00012,Heritage Tee - Washed Black / XL,1,45.83,0
li_0000500,ord_000356,var_000177,prod_00018,Boxy Crop Tee - Washed Black / XS,1,40.00,0
li_0000501,ord_000357,var_000017,prod_00002,Classic Hoodie - Washed Black / S,1,129.17,12.92
li_0000502,ord_000358,var_000141,prod_00013,Utility Sweatpants - Charcoal / XS,1,120.83,0
li_0000503,ord_000358,var_000165,prod_00016,Washed Logo Tee - Faded Olive / S,1,43.33,0
li_0000504,ord_000359,var_000014,prod_00001,Essential Tee - Charcoal / L,1,41.67,0
li_0000505,ord_000360,var_000023,prod_00002,Classic Hoodie - Deep Navy / M,1,129.17,0
li_0000506,ord_000361,var_000076,prod_00007,Relaxed Hoodie - Faded Olive / L,1,133.33,0
li_0000507,ord_000361,var_000015,prod_00001,Essential Tee - Charcoal / XL,1,41.67,0
li_0000508,ord_000362,var_000044,prod_00005,Court Trainer - Off-White / UK6,1,162.50,0
li_0000509,ord_000363,var_000051,prod_00005,Court Trainer - Washed Black / UK6,1,162.50,0
li_0000510,ord_000364,var_000103,prod_00009,Arch Logo Tee - Vintage Cream / XS,1,43.33,0
li_0000511,ord_000365,var_000194,prod_00019,Linen Blend Tee - Sage / M,1,48.33,0
